,Start,End,Protein_ID,Gene,Product,Strand
605,670813,671887,['WP_002355782.1'],,['FUSC family protein'],-1
606,672130,673801,['WP_002381303.1'],,['peptide ABC transporter substrate-binding protein'],1
607,673879,674230,['WP_002355784.1'],,['DUF3899 domain-containing protein'],-1
608,674320,675262,['WP_002381304.1'],,['ABC transporter permease'],1
609,675261,676314,['WP_002355787.1'],,['ABC transporter permease'],1
610,676323,677382,['WP_002355794.1'],,['ABC transporter ATP-binding protein'],1
611,677381,678338,['WP_002355795.1'],,['ATP-binding cassette domain-containing protein'],1
612,678378,679449,['WP_002413564.1'],,['helix-turn-helix domain-containing protein'],1
613,679851,680373,['WP_002355797.1'],['infC'],['translation initiation factor IF-3'],1
614,680486,680687,['WP_002355798.1'],['rpmI'],['50S ribosomal protein L35'],1
615,680747,681107,['WP_002355799.1'],['rplT'],['50S ribosomal protein L20'],1
616,681153,681534,['WP_002385048.1'],,['MmcQ/YjbR family DNA-binding protein'],-1
617,681601,681961,['WP_002358829.1'],,['DUF1304 domain-containing protein'],1
618,682028,682523,['WP_014524969.1'],,['GNAT family N-acetyltransferase'],1
619,682540,683056,['WP_002413567.1'],,['GrpB family protein'],1
620,683072,684248,['WP_002385052.1'],,['SulP family inorganic anion transporter'],-1
621,684341,685370,['WP_002355805.1'],,['putative sulfate exporter family transporter'],-1
622,685482,686313,['WP_002358839.1'],,['LysR family transcriptional regulator'],1
623,686377,687250,['WP_002413569.1'],,['VOC family protein'],1
624,687523,687748,['WP_002355808.1'],,['hypothetical protein'],1
625,687836,688511,['WP_002355809.1'],,['response regulator transcription factor'],1
626,688524,689550,['WP_002413570.1'],,['sensor histidine kinase'],1
627,689697,690561,['WP_002361372.1'],,['glucose transporter GlcU'],1
628,690601,691993,['WP_002355812.1'],,['amino acid permease'],1
629,692180,694190,['WP_002355813.1'],['metG'],['methionine--tRNA ligase'],1
630,694569,695175,['WP_002391492.1'],,['hypothetical protein'],-1
631,695295,697518,['WP_002403720.1'],,['UvrD-helicase domain-containing protein'],-1
632,697652,698423,['WP_002413572.1'],,['TatD family hydrolase'],1
633,698419,699004,['WP_002368172.1'],['rnmV'],['ribonuclease M5'],1
634,699022,699910,['WP_002358849.1'],['rsmA'],['16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA'],1
635,700037,700655,['WP_002355821.1'],,['hypothetical protein'],1
636,700705,701809,['WP_002355822.1'],['ugpC'],['sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC'],-1
637,701994,702417,['WP_002355823.1'],['mgsA'],['methylglyoxal synthase'],1
638,702681,703230,['WP_002385065.1'],,['folate family ECF transporter S component'],1
639,703281,705048,['WP_002413573.1'],,['ABC transporter ATP-binding protein'],-1
640,705037,706765,['WP_002364705.1'],,['ABC transporter ATP-binding protein'],-1
641,706890,707658,['WP_002413574.1'],,['membrane protein'],1
642,707957,709127,['WP_049782623.1'],,['3D domain-containing protein'],1
643,709223,709787,['WP_002355832.1'],,['GNAT family N-acetyltransferase'],1
644,709832,710357,['WP_002355833.1'],,['hypothetical protein'],-1
645,710408,711278,['WP_002413576.1'],,['Cof-type HAD-IIB family hydrolase'],-1
646,711411,712092,['WP_002363309.1'],,['uracil-DNA glycosylase'],1
647,712247,713231,['WP_002355836.1'],['pta'],['phosphate acetyltransferase'],1
648,713372,713867,['WP_002409305.1'],['tsaE'],['tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE'],1
649,713859,714381,['WP_002413577.1'],,['GNAT family N-acetyltransferase'],1
650,714550,714760,['WP_002355840.1'],,['hypothetical protein'],1
651,714833,715844,['WP_002358859.1'],['bopD'],['LacI family transcriptional regulator BopD'],-1
652,715867,716875,['WP_002413578.1'],,['galactose mutarotase'],-1
653,716864,717533,['WP_002355844.1'],['pgmB'],['beta-phosphoglucomutase'],-1
654,717525,719820,['WP_002413579.1'],,['glycoside hydrolase family 65 protein'],-1
655,720100,722269,['WP_002413580.1'],,['PTS transporter subunit EIIC'],1
656,722334,723159,['WP_002358863.1'],,['endonuclease/exonuclease/phosphatase family protein'],1
657,723218,724034,['WP_002388904.1'],['proC'],['pyrroline-5-carboxylate reductase'],-1
658,724160,725123,['WP_002413581.1'],,['helix-turn-helix transcriptional regulator'],1
659,725103,725403,['WP_002395680.1'],,['hypothetical protein'],1
660,725395,725713,['WP_002355855.1'],,['nucleotide pyrophosphohydrolase'],1
661,725857,726289,['WP_002373575.1'],,['VOC family protein'],1
662,726741,727125,['WP_002373582.1'],,['hypothetical protein'],1
663,727421,727817,['WP_002414265.1'],,['hypothetical protein'],1
664,727841,728126,['WP_002413583.1'],,['hypothetical protein'],1
665,728204,728615,['WP_002361395.1'],,['hypothetical protein'],1
666,728607,728901,['WP_002413585.1'],,['hypothetical protein'],1
667,728979,729393,['WP_002413587.1'],,['hypothetical protein'],1
668,729394,730957,['WP_002413588.1'],,['cutinase family protein'],1
669,730976,731261,['WP_002413589.1'],,['hypothetical protein'],1
670,731268,731574,,,['hypothetical protein'],1
671,731963,732272,['WP_002355866.1'],['rplU'],['50S ribosomal protein L21'],1
672,732304,732649,['WP_002355867.1'],,['ribosomal-processing cysteine protease Prp'],1
673,732661,732949,['WP_002355868.1'],['rpmA'],['50S ribosomal protein L27'],1
674,733148,733601,['WP_002355869.1'],['psiE'],['phosphate-starvation-inducible protein PsiE'],1
675,733671,734487,['WP_002355870.1'],,['metallophosphoesterase'],-1
676,734658,735723,['WP_002390179.1'],,['aminopeptidase P family protein'],1
677,735736,736057,['WP_002355872.1'],,['MazG-like family protein'],1
678,736390,736822,['WP_002355874.1'],,['Asp23/Gls24 family envelope stress response protein'],1
679,736814,737267,['WP_002355875.1'],['nusB'],['transcription antitermination factor NusB'],1
680,737370,738216,['WP_002403785.1'],,['bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase'],1
681,738225,739572,['WP_002355877.1'],,['exodeoxyribonuclease VII large subunit'],1
682,739573,739804,['WP_002364628.1'],,['exodeoxyribonuclease VII small subunit'],1
683,739803,740685,['WP_002371528.1'],,['polyprenyl synthetase family protein'],1
684,740698,741514,['WP_002364633.1'],,"[""TlyA family rRNA (cytidine-2'-O)-methyltransferase""]",1
685,741652,742102,['WP_002355883.1'],,['ArgR family transcriptional regulator'],1
686,742119,743793,['WP_002413592.1'],['recN'],['DNA repair protein RecN'],1
687,743883,743994,['WP_002383399.1'],,['DUF4044 domain-containing protein'],-1
688,744061,745027,['WP_002402987.1'],,['magnesium transporter CorA family protein'],-1
689,745271,745664,['WP_002383401.1'],,['DUF3397 domain-containing protein'],1
690,745897,746383,['WP_002383402.1'],['mraZ'],['division/cell wall cluster transcriptional repressor MraZ'],1
691,746397,747354,['WP_002355891.1'],['rsmH'],['16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH'],1
692,747370,747778,['WP_002358883.1'],['ftsL'],['cell division protein FtsL'],1
693,747777,750006,['WP_002381310.1'],,['penicillin-binding protein'],1
694,750033,750999,['WP_002414266.1'],,['phospho-N-acetylmuramoyl-pentapeptide- transferase'],1
695,751021,752392,['WP_002413954.1'],,['UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase'],1
696,752396,753488,['WP_002355896.1'],['murG'],['undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase'],1
697,753496,754621,['WP_002368241.1'],,['FtsQ-type POTRA domain-containing protein'],1
698,754794,756117,['WP_002355898.1'],['ftsA'],['cell division protein FtsA'],1
699,756143,757376,['WP_002355899.1'],['ftsZ'],['cell division protein FtsZ'],1
700,757392,758070,['WP_002358890.1'],,['YggS family pyridoxal phosphate-dependent enzyme'],1
701,758062,758728,['WP_002393457.1'],,['cell division protein SepF'],1
702,758756,759014,['WP_002355902.1'],,['YggT family protein'],1
703,759040,759823,['WP_002413955.1'],,['RNA-binding protein'],1
704,759974,760676,['WP_002355904.1'],['divIVA'],['cell division protein DivIVA'],1
705,760986,763767,['WP_002381313.1'],['ileS'],['isoleucine--tRNA ligase'],1
706,763818,765342,['WP_002355906.1'],,['glucose-6-phosphate dehydrogenase'],-1
707,765341,766010,['WP_002355907.1'],,['metal-dependent transcriptional regulator'],-1
708,766181,766550,['WP_002355908.1'],,['DUF4828 domain-containing protein'],-1
709,766748,767480,['WP_002355909.1'],['sfsA'],['DNA/RNA nuclease SfsA'],1
710,767585,768584,['WP_002355910.1'],,['Gfo/Idh/MocA family oxidoreductase'],1
711,768610,769912,['WP_002413956.1'],,['DEAD/DEAH box helicase'],1
712,769956,772662,['WP_002413957.1'],,['sigma-54-dependent transcriptional regulator'],1
713,772890,773208,['WP_002355913.1'],,['PTS sugar transporter subunit IIB'],1
714,773349,774813,['WP_002364646.1'],,['PTS sugar transporter subunit IIC'],1
715,774856,775075,['WP_002355915.1'],,['hypothetical protein'],1
716,775088,775289,['WP_002355916.1'],,['DUF3188 domain-containing protein'],1
717,775288,775699,['WP_002355917.1'],,['DUF3284 domain-containing protein'],1
718,775974,776301,['WP_002355918.1'],,['PTS sugar transporter subunit IIB'],1
719,776323,776644,['WP_002355919.1'],,['PTS lactose/cellobiose transporter subunit IIA'],1
720,776709,777987,['WP_002355920.1'],,['PTS sugar transporter subunit IIC'],1
721,778070,779465,['WP_002355921.1'],,['glycoside hydrolase family 1 protein'],1
722,779504,780716,['WP_002386201.1'],,['GNAT family N-acetyltransferase'],1
723,781143,781476,['WP_002355924.1'],,['antibiotic biosynthesis monooxygenase'],1
724,781589,784235,['WP_002358905.1'],['ppdK'],"['pyruvate, phosphate dikinase']",-1
725,784404,785034,['WP_002355926.1'],,['helix-turn-helix transcriptional regulator'],1
726,785046,785859,['WP_002413962.1'],,['kinase/pyrophosphorylase'],1
727,785929,788461,['WP_002358907.1'],['mprF'],['bifunctional lysylphosphatidylglycerol flippase/synthetase MprF'],-1
728,788457,789192,['WP_002361424.1'],,['alpha/beta hydrolase'],-1
729,789368,789953,['WP_002413963.1'],,['hypothetical protein'],1
730,789975,791031,['WP_002387048.1'],,['endonuclease subunit UvrC'],1
731,791047,791704,['WP_002413964.1'],,"[""5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase""]",1
732,791807,794045,['WP_002413965.1'],,['excinuclease ABC subunit UvrA'],-1
733,794206,796558,['WP_014524972.1'],,['6-aminohexanoate-cyclic-dimer hydrolase'],1
734,796637,797582,['WP_002414329.1'],,['aminoglycoside phosphotransferase family protein'],1
735,797624,798278,['WP_002376227.1'],,['DUF4767 domain-containing protein'],1
736,798387,798798,['WP_002381321.1'],['ndk'],['nucleoside-diphosphate kinase'],1
737,798957,800568,['WP_002413445.1'],['aspD'],['aspartate 4-decarboxylase'],1
738,800710,801796,['WP_014524974.1'],,['hypothetical protein'],1
739,801911,802715,['WP_002355941.1'],,['Cof-type HAD-IIB family hydrolase'],-1
740,802920,803496,['WP_002386206.1'],,['DUF1361 domain-containing protein'],1
741,803647,805054,['WP_002355943.1'],,['NCS2 family permease'],1
742,805262,806459,['WP_002381323.1'],,['multidrug efflux MFS transporter'],1
743,806513,806699,['WP_002355945.1'],,['YjzD family protein'],-1
744,806816,810146,['WP_002379216.1'],['dnaE'],['DNA polymerase III subunit alpha'],1
745,810318,811281,['WP_002355947.1'],['pfkA'],['6-phosphofructokinase'],1
746,811345,813103,['WP_002355949.1'],['pyk'],['pyruvate kinase'],1
747,813476,814046,['WP_002363429.1'],,['DUF177 domain-containing protein'],1
748,814102,814282,['WP_002355952.1'],['rpmF'],['50S ribosomal protein L32'],1
749,814486,815908,['WP_002355953.1'],['gndA'],['NADP-dependent phosphogluconate dehydrogenase'],1
750,816065,816752,['WP_002355954.1'],,['response regulator transcription factor'],1
751,816762,818271,['WP_002363430.1'],,['HAMP domain-containing histidine kinase'],1
752,825384,828604,,['ecbA'],['MSCRAMM family collagen-binding adhesin EcbA'],1
753,828707,829034,['WP_002413734.1'],,['YdcP family protein'],1
754,829036,829411,['WP_002413735.1'],,['YdcP family protein'],1
755,829410,830766,['WP_002413736.1'],,['DUF87 domain-containing protein'],1
756,830777,831782,['WP_002413737.1'],,['DNA cytosine methyltransferase'],1
757,831798,832119,['WP_002413738.1'],,['hypothetical protein'],1
758,832351,833539,['WP_014524976.1'],,['XRE family transcriptional regulator'],1
759,833556,833778,['WP_002408635.1'],,['hypothetical protein'],1
760,833798,834299,['WP_002413740.1'],,['antirestriction protein ArdA'],1
761,834380,835331,['WP_002413741.1'],,['hypothetical protein'],1
762,835332,835797,['WP_002413742.1'],,['hypothetical protein'],1
763,835796,837683,['WP_002413743.1'],,['hypothetical protein'],1
764,837738,838136,,,['conjugal transfer protein'],1
765,838113,840582,['WP_002413746.1'],,['ATP-binding protein'],1
766,840565,842386,['WP_014524979.1'],,['membrane protein'],1
767,842446,843451,['WP_002413748.1'],,['lysozyme family protein'],1
768,843464,844403,['WP_002413749.1'],,['conjugal transfer protein'],1
769,844570,845689,['WP_002413750.1'],,['ATP-binding protein'],1
770,846090,846867,['WP_002413751.1'],,['HAD-IIB family hydrolase'],-1
771,847258,847663,['WP_002413752.1'],,['hypothetical protein'],1
772,847697,848345,['WP_002413753.1'],,['glutathione S-transferase N-terminal domain-containing protein'],1
773,848701,850171,['WP_002413754.1'],,['hypothetical protein'],1
774,850170,850506,['WP_002413755.1'],,['hypothetical protein'],1
775,850524,851037,['WP_002413757.1'],,['hypothetical protein'],1
776,851145,855372,['WP_127688521.1'],,['LPXTG cell wall anchor domain-containing protein'],1
777,855607,855853,['WP_002413681.1'],,['hypothetical protein'],1
778,856018,856243,['WP_002413680.1'],,['hypothetical protein'],1
779,856265,857285,['WP_002413679.1'],,['hypothetical protein'],1
780,857429,857855,['WP_002413678.1'],,['sigma-70 family RNA polymerase sigma factor'],1
781,857844,858081,['WP_002413677.1'],,['helix-turn-helix domain-containing protein'],1
782,858158,858464,['WP_002414384.1'],,['helix-turn-helix transcriptional regulator'],-1
783,858565,859177,['WP_002413675.1'],,['nitroreductase family protein'],1
784,859417,859828,['WP_002413674.1'],,['DUF3021 domain-containing protein'],-1
785,859820,860273,['WP_002414385.1'],,['LytTR family transcriptional regulator'],-1
786,860543,860768,['WP_154017530.1'],,['hypothetical protein'],1
787,860808,860958,,,['ABC transporter ATP-binding protein'],-1
788,860923,861532,['WP_002413670.1'],,['hypothetical protein'],1
789,862177,864250,['WP_002414386.1'],,['AAA family ATPase'],1
790,864242,866105,['WP_002413667.1'],,['ATP-dependent helicase'],1
791,866441,866988,,,['nitroreductase family protein'],1
792,867238,867976,['WP_002413663.1'],,['hypothetical protein'],1
793,868055,869654,['WP_002413662.1'],,['hypothetical protein'],1
794,869699,870395,['WP_002414387.1'],,['hypothetical protein'],1
795,870578,871022,['WP_002413659.1'],,['hypothetical protein'],1
796,871058,871832,['WP_002413658.1'],,['hypothetical protein'],1
797,872258,872630,['WP_002413657.1'],,['DUF771 domain-containing protein'],1
798,872680,873829,['WP_002413656.1'],,['site-specific integrase'],1
799,873992,874253,['WP_002401593.1'],,['hypothetical protein'],-1
800,874547,875327,['WP_002360638.1'],,['ABC transporter ATP-binding protein'],-1
801,875415,877188,['WP_002384764.1'],,['ABC transporter permease subunit'],-1
802,877715,878231,['WP_002384763.1'],,['AAA family ATPase'],1
803,878499,880098,['WP_002382010.1'],,['Nramp family divalent metal transporter'],1
804,880097,880523,['WP_002358161.1'],,['universal stress protein'],1
805,880577,882248,['WP_002358159.1'],,['PucR family transcriptional regulator'],-1
806,882628,884290,['WP_002394771.1'],,['peptide ABC transporter substrate-binding protein'],1
807,884290,885541,['WP_014524988.1'],,['amidohydrolase family protein'],1
808,885537,886755,['WP_002394769.1'],,['amidohydrolase family protein'],1
809,886989,887469,['WP_002360627.1'],,['GAF domain-containing protein'],1
810,887535,887967,['WP_002382065.1'],,['VOC family protein'],1
811,888012,888651,['WP_002394768.1'],,['sugar O-acetyltransferase'],-1
812,888771,888918,['WP_002384758.1'],,['hypothetical protein'],-1
813,889048,890053,['WP_049782627.1'],['galM'],['galactose-1-epimerase'],-1
814,890305,891469,['WP_002382071.1'],,['galactokinase'],1
815,891484,892474,['WP_002413537.1'],['galE'],['UDP-glucose 4-epimerase GalE'],1
816,892488,893979,['WP_002394153.1'],['galT'],['UDP-glucose--hexose-1-phosphate uridylyltransferase'],1
817,893985,894990,['WP_002413535.1'],,['LacI family DNA-binding transcriptional regulator'],1
818,894999,895566,['WP_002414355.1'],,['kinase'],1
819,895593,895893,['WP_002393495.1'],,['hypothetical protein'],1
820,895959,896472,['WP_002384748.1'],,['GNAT family N-acetyltransferase'],1
821,896502,897261,['WP_002386017.1'],,['DUF4111 domain-containing protein'],1
822,897296,897725,['WP_002396412.1'],,['GNAT family N-acetyltransferase'],1
823,897917,899072,['WP_002358140.1'],['emeA'],['multidrug efflux MFS transporter EmeA'],1
824,899216,900539,['WP_002386016.1'],,['Y-family DNA polymerase'],1
825,900543,900933,['WP_002358138.1'],,['hypothetical protein'],1
826,901004,901202,['WP_002358137.1'],,['hypothetical protein'],1
827,901219,901525,['WP_002358136.1'],,['hypothetical protein'],1
828,901535,902009,['WP_002386014.1'],,['universal stress protein'],1
829,902079,902322,['WP_002358134.1'],,['hypothetical protein'],1
830,902691,903138,['WP_002384741.1'],,['GNAT family N-acetyltransferase'],1
831,903277,903991,['WP_002413531.1'],,['DsbA family protein'],1
832,904061,904457,['WP_002358131.1'],,['DUF805 domain-containing protein'],1
833,904642,906064,['WP_002382000.1'],,['helix-turn-helix domain-containing protein'],-1
834,906238,909703,['WP_154017531.1'],['ebpA'],['endocarditis and biofilm-associated pilus tip protein EbpA'],1
835,909706,911137,['WP_002413529.1'],['ebpB'],['endocarditis and biofilm-associated pilus minor subunit EbpB'],1
836,911133,913017,['WP_002388874.1'],['ebpC'],['endocarditis and biofilm-associated pilus major subunit EbpC'],1
837,913110,913965,['WP_002371340.1'],['srtC'],['Ebp pilus assembly class C sortase'],1
838,914521,914725,['WP_002381996.1'],,['DUF378 domain-containing protein'],1
839,915084,915597,['WP_002358120.1'],['entV'],['enterococcin EntV'],1
840,915581,915767,['WP_014524989.1'],,['hypothetical protein'],1
841,916406,916712,['WP_002358053.1'],,['DUF898 family protein'],-1
842,917046,919071,['WP_014524990.1'],['ace'],['collagen-binding MSCRAMM adhesin Ace'],1
843,919195,920791,['WP_002413524.1'],,['ABC transporter ATP-binding protein'],1
844,920860,921595,['WP_002413523.1'],,['class I SAM-dependent methyltransferase'],1
845,921591,921993,['WP_002358048.1'],,['YxeA family protein'],-1
846,922102,923455,['WP_002382100.1'],,['amino acid permease'],-1
847,923626,923812,['WP_002358046.1'],,['hypothetical protein'],-1
848,923992,924280,['WP_002405250.1'],,['hypothetical protein'],-1
849,924649,925411,['WP_002413521.1'],,['(Fe-S)-binding protein'],1
850,925423,926896,['WP_002365496.1'],,['iron-sulfur cluster-binding protein'],1
851,926888,927608,['WP_002379317.1'],,['lactate utilization protein C'],1
852,927828,928377,['WP_014524992.1'],['lepB'],['signal peptidase I'],1
853,928487,932078,['WP_002414359.1'],,['PD-(D/E)XK nuclease family protein'],1
854,932070,935865,['WP_041161637.1'],['addA'],['helicase-exonuclease AddAB subunit AddA'],1
855,935934,936279,['WP_002358035.1'],,['helix-turn-helix transcriptional regulator'],1
856,936597,937644,['WP_002358034.1'],['pheS'],['phenylalanine--tRNA ligase subunit alpha'],1
857,937651,940075,['WP_002358033.1'],,['phenylalanine--tRNA ligase subunit beta'],1
858,940272,940938,['WP_002382114.1'],,['amino acid ABC transporter permease'],-1
859,940949,941663,['WP_002413514.1'],,['amino acid ABC transporter permease'],-1
860,941708,942536,['WP_002360586.1'],,['transporter substrate-binding domain-containing protein'],-1
861,942570,943302,['WP_002413513.1'],,['amino acid ABC transporter ATP-binding protein'],-1
862,943566,944394,['WP_002369623.1'],['racE'],['glutamate racemase'],1
863,944386,945742,['WP_002369622.1'],['rph'],['ribonuclease PH'],1
864,945754,946267,['WP_002386618.1'],,['metallophosphoesterase'],1
865,946360,947125,['WP_002382117.1'],,['DeoR/GlpR transcriptional regulator'],-1
866,947318,948386,['WP_002378184.1'],['ulaG'],['L-ascorbate 6-phosphate lactonase'],1
867,948403,948862,['WP_002409871.1'],,['PTS sugar transporter subunit IIA'],1
868,948874,950362,['WP_002361608.1'],,['PTS ascorbate transporter subunit IIC'],1
869,950376,950676,['WP_002358018.1'],,['PTS sugar transporter subunit IIB'],1
870,950689,951328,['WP_002413511.1'],,['3-keto-L-gulonate-6-phosphate decarboxylase UlaD'],1
871,951332,952193,['WP_002358016.1'],,['L-ribulose-5-phosphate 3-epimerase'],1
872,952182,952893,['WP_002413510.1'],,['L-ribulose-5-phosphate 4-epimerase'],1
873,953149,953638,['WP_002358013.1'],,['CBS domain-containing protein'],1
874,953718,954420,['WP_002413856.1'],['dapD'],"['2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase']",1
875,954456,955626,['WP_002386002.1'],,['N-acetyldiaminopimelate deacetylase'],1
876,955670,956591,['WP_002382128.1'],,['mechanosensitive ion channel family protein'],-1
877,956760,957123,['WP_002358008.1'],,['hypothetical protein'],1
878,957199,958024,['WP_002363713.1'],,['aldo/keto reductase'],1
879,958074,958797,['WP_002358005.1'],,['gamma-glutamyl-gamma-aminobutyrate hydrolase family protein'],-1
880,958939,959314,['WP_002358003.1'],,['VOC family protein'],-1
881,959462,959909,['WP_002363716.1'],,['NUDIX hydrolase'],1
882,959972,960785,['WP_002361624.1'],['yidA'],['sugar-phosphatase'],-1
883,960803,962174,['WP_002357999.1'],,['dNTPase'],-1
884,962170,962986,['WP_002413855.1'],,['lipoate--protein ligase family protein'],-1
885,963317,963755,['WP_002382132.1'],,['DUF1934 domain-containing protein'],1
886,963822,964449,['WP_002381980.1'],,['DNA-directed RNA polymerase subunit delta'],1
887,964756,966367,['WP_002357995.1'],,['CTP synthase'],1
888,966450,968787,['WP_002360569.1'],,['PBP1A family penicillin-binding protein'],-1
889,968828,969446,['WP_002388848.1'],['recU'],['Holliday junction resolvase RecU'],-1
890,969508,970051,['WP_002369608.1'],,['DUF1273 domain-containing protein'],1
891,970144,970555,['WP_002357990.1'],['gpsB'],['cell division regulator GpsB'],1
892,971268,972432,['WP_002408582.1'],,['class I SAM-dependent RNA methyltransferase'],1
893,972450,973947,['WP_002377826.1'],,['carboxypeptidase M32'],1
894,973979,974696,['WP_002357986.1'],,['DnaD domain protein'],1
895,974710,975358,['WP_002357985.1'],['nth'],['endonuclease III'],1
896,975531,976296,['WP_002357984.1'],,['GntR family transcriptional regulator'],1
897,976292,977591,['WP_002386630.1'],,['Sapep family Mn(2+)-dependent dipeptidase'],1
898,977760,978714,['WP_002413851.1'],,['N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase'],1
899,978733,979063,['WP_002357981.1'],,['PTS sugar transporter subunit IIB'],1
900,979081,980437,['WP_014524995.1'],['celB'],['PTS cellobiose transporter subunit IIC'],1
901,980454,980962,,,['glycine/betaine/sarcosine/D-proline reductase family selenoprotein B'],1
902,980998,983461,['WP_014524997.1'],,['DEAD/DEAH box helicase'],1
903,983457,984423,['WP_002357976.1'],,['asparaginase'],1
904,984444,985161,['WP_014524998.1'],,['HD domain-containing protein'],1
905,985144,985639,['WP_002357974.1'],,['YajQ family cyclic di-GMP-binding protein'],-1
906,985873,986830,['WP_002381974.1'],,['YitT family protein'],1
907,987032,987902,['WP_002357972.1'],,['fructose-bisphosphate aldolase'],1
908,988075,989368,['WP_002357969.1'],,['UDP-N-acetylglucosamine 1-carboxyvinyltransferase'],1
909,989364,990657,['WP_002357968.1'],['rho'],['transcription termination factor Rho'],1
910,990756,991026,['WP_002357967.1'],,['type B 50S ribosomal protein L31'],1
911,991262,992327,['WP_002396916.1'],,['DUF916 and DUF3324 domain-containing protein'],1
912,992319,992532,['WP_002413389.1'],,['hypothetical protein'],1
913,992758,993637,['WP_002363736.1'],,['ROK family protein'],1
914,993727,993976,['WP_002413390.1'],,['YtxH domain-containing protein'],1
915,994033,994768,['WP_002360554.1'],['nfsA'],['oxygen-insensitive NADPH nitroreductase'],-1
916,994851,995310,['WP_002357960.1'],,['S-ribosylhomocysteine lyase'],-1
917,995516,996584,['WP_002381968.1'],,['aspartate-semialdehyde dehydrogenase'],1
918,996617,997490,['WP_002361644.1'],['dapA'],['4-hydroxy-tetrahydrodipicolinate synthase'],1
919,997520,999209,['WP_002357956.1'],,['ribonuclease J'],1
920,999333,1000716,['WP_002413392.1'],,"[""5'-nucleotidase C-terminal domain-containing protein""]",1
921,1000766,1001396,['WP_002413393.1'],,['YutD family protein'],1
922,1001401,1002172,['WP_002357953.1'],,['TIGR01457 family HAD-type hydrolase'],1
923,1002159,1002813,['WP_002381967.1'],,['TIGR01906 family membrane protein'],1
924,1002939,1003509,['WP_002357951.1'],,['DUF1836 domain-containing protein'],1
925,1003501,1004362,['WP_002357950.1'],,['DegV family protein'],1
926,1004479,1005181,['WP_014524999.1'],,['MIP family channel protein'],1
927,1005354,1006059,['WP_002357947.1'],,['response regulator transcription factor'],1
928,1006065,1007895,['WP_002357946.1'],['walK'],['cell wall metabolism sensor histidine kinase WalK'],1
929,1007891,1009202,['WP_002413394.1'],,['hypothetical protein'],1
930,1009201,1010056,['WP_002365516.1'],,['two-component system regulatory protein YycI'],1
931,1010112,1010919,['WP_002357943.1'],,['MBL fold metallo-hydrolase'],1
932,1011129,1012044,['WP_002357942.1'],,['permease'],1
933,1012062,1012929,['WP_002357940.1'],,['TIGR03943 family protein'],1
934,1012980,1013481,['WP_002382172.1'],,['threonine/serine exporter family protein'],-1
935,1013486,1014239,['WP_002357938.1'],,['threonine/serine exporter family protein'],-1
936,1014674,1014944,['WP_002357937.1'],['ireB'],['regulatory phosphoprotein IreB'],1
937,1014940,1015363,['WP_002357936.1'],['ruvX'],['Holliday junction resolvase RuvX'],1
938,1015400,1015706,['WP_002357933.1'],,['DUF1292 domain-containing protein'],1
939,1016206,1017055,['WP_002385984.1'],,['helix-turn-helix domain-containing protein'],1
940,1017127,1018297,['WP_002360544.1'],,['NADP-dependent malic enzyme'],-1
941,1018328,1019654,['WP_002357930.1'],,['2-hydroxycarboxylate transporter family protein'],-1
942,1019801,1021352,['WP_002379345.1'],,['sensor histidine kinase'],1
943,1021332,1022025,['WP_002413398.1'],,['response regulator'],1
944,1022210,1023554,['WP_002357926.1'],,['NADH peroxidase'],1
945,1023606,1024518,['WP_002404487.1'],,['LCP family protein'],-1
946,1024795,1026448,['WP_002357923.1'],['alsS'],['acetolactate synthase AlsS'],1
947,1026459,1027164,['WP_002357922.1'],['budA'],['acetolactate decarboxylase'],1
948,1027321,1028404,['WP_002413400.1'],,['hypothetical protein'],1
949,1028517,1029279,['WP_002378217.1'],,['WxL domain-containing protein'],-1
950,1029509,1029890,['WP_002392180.1'],,['hypothetical protein'],1
951,1030098,1030935,['WP_002382189.1'],,['ABC transporter permease'],1
952,1030927,1031707,['WP_002357916.1'],,['ABC transporter permease'],1
953,1031745,1032786,['WP_002413403.1'],,['ABC transporter ATP-binding protein'],1
954,1032812,1033877,['WP_002357914.1'],,['ABC transporter substrate-binding protein'],1
955,1033852,1035637,['WP_014525000.1'],,['amidohydrolase family protein'],1
956,1035620,1036949,['WP_002388842.1'],,['amidohydrolase'],1
957,1037133,1038024,['WP_002385979.1'],,['helix-turn-helix transcriptional regulator'],1
958,1038192,1039179,['WP_002385978.1'],,['FAD:protein FMN transferase'],1
959,1039205,1039814,['WP_002357907.1'],,['NAD(P)H-dependent oxidoreductase'],1
960,1039832,1041089,['WP_002357906.1'],,['NADPH-dependent oxidoreductase'],1
961,1041500,1042991,['WP_002357905.1'],,['helix-turn-helix domain-containing protein'],1
