,Start,End,Protein_ID,Gene,Product,Strand
914,1005512,1005683,['WP_001183771.1'],,['hypothetical protein'],-1
915,1005922,1006372,['WP_000392423.1'],,['hypothetical protein'],-1
916,1006430,1006682,['WP_000394299.1'],,['hypothetical protein'],-1
917,1006690,1006990,['WP_015912482.1'],,['hypothetical protein'],-1
918,1007392,1008043,['WP_000856966.1'],,['LexA family transcriptional regulator'],-1
919,1008123,1008309,['WP_000276886.1'],,['helix-turn-helix domain-containing protein'],1
920,1008417,1008711,['WP_000251073.1'],,['lambda phage CII family protein'],1
921,1008733,1009006,['WP_001244624.1'],,['hypothetical protein'],1
922,1009068,1009956,['WP_000431327.1'],,['replication protein'],1
923,1009952,1011329,['WP_001248390.1'],,['AAA family ATPase'],1
924,1011622,1011931,['WP_000344549.1'],,['hypothetical protein'],1
925,1012130,1012541,['WP_000814609.1'],,['recombination protein NinB'],1
926,1012537,1012714,['WP_001254220.1'],,['NinE family protein'],1
927,1012716,1013118,['WP_000924602.1'],,['hypothetical protein'],1
928,1013077,1013287,['WP_021514114.1'],,['protein ninF'],1
929,1013279,1014002,['WP_001003987.1'],,['DNA-binding protein'],1
930,1014001,1014292,['WP_000002227.1'],,['DUF1364 domain-containing protein'],1
931,1014288,1014651,['WP_001008199.1'],,['RusA family crossover junction endodeoxyribonuclease'],1
932,1014647,1014836,['WP_000994513.1'],,['protein ninH'],1
933,1014832,1015456,['WP_001235461.1'],,['antitermination protein'],1
934,1015889,1016213,['WP_000783734.1'],,"['phage holin, lambda family']",1
935,1016196,1016673,['WP_000229407.1'],,['glycoside hydrolase family protein'],1
936,1016669,1017107,['WP_015912484.1'],,['lysis protein'],1
937,1017094,1017247,['WP_001139682.1'],,['hypothetical protein'],1
938,1017449,1017968,['WP_001016386.1'],,['Rha family transcriptional regulator'],1
939,1018239,1018425,['WP_137472494.1'],,['hypothetical protein'],1
940,1018564,1018807,['WP_000807785.1'],,['DUF2560 family protein'],1
941,1018808,1018988,['WP_000091988.1'],,['hypothetical protein'],1
942,1019011,1019434,['WP_000190002.1'],,['hypothetical protein'],1
943,1019430,1020843,['WP_000200771.1'],,['PBSX family phage terminase large subunit'],1
944,1020845,1022972,['WP_000852338.1'],,['portal protein'],1
945,1022985,1023870,['WP_000426737.1'],,['hypothetical protein'],1
946,1023881,1025153,['WP_001133474.1'],,['head protein'],1
947,1025195,1025381,['WP_000375639.1'],,['hypothetical protein'],1
948,1025355,1025838,['WP_000246748.1'],,['packaged DNA stabilization protein p27'],1
949,1025846,1027265,['WP_001122387.1'],,['packaged DNA stabilization protein gp10'],1
950,1027264,1028218,['WP_000785557.1'],,['Packaged DNA stabilization protein gp26'],1
951,1028217,1028673,['WP_000614040.1'],,['DUF2824 family protein'],1
952,1028675,1029368,['WP_000964882.1'],,['DNA transfer protein'],1
953,1029377,1030766,['WP_000246921.1'],,['phage DNA ejection protein'],1
954,1030765,1032763,['WP_001029835.1'],,['hypothetical protein'],1
955,1032853,1033339,['WP_000749287.1'],,['hypothetical protein'],-1
956,1033473,1033893,['WP_000821222.1'],,['hypothetical protein'],1
957,1033909,1034161,['WP_000532176.1'],,['Arc family DNA-binding protein'],-1
958,1034307,1036707,['WP_000129916.1'],,['phage head-binding domain-containing protein'],1
959,1036947,1037235,['WP_000355430.1'],,['hypothetical protein'],1
960,1037696,1038725,['WP_001264957.1'],['torT'],['TMAO reductase system periplasmic protein TorT'],1
961,1038697,1039390,['WP_001120105.1'],['torR'],['two-component system response regulator TorR'],-1
962,1039519,1040692,['WP_001230247.1'],['torC'],['pentaheme c-type cytochrome TorC'],1
963,1040691,1043238,['WP_001063140.1'],['torA'],['trimethylamine-N-oxide reductase TorA'],1
964,1043234,1043834,['WP_000209904.1'],['torD'],['molecular chaperone TorD'],1
965,1044189,1044495,['WP_000024569.1'],['cbpM'],['chaperone modulator CbpM'],-1
966,1044494,1045415,['WP_000420625.1'],['cbpA'],['curved DNA-binding protein'],-1
967,1045949,1047191,['WP_001044311.1'],['agp'],['bifunctional glucose-1-phosphatase/inositol phosphatase'],1
968,1047228,1047456,['WP_001143120.1'],,['YccJ family protein'],-1
969,1047476,1048073,['WP_001151437.1'],['wrbA'],['NAD(P)H:quinone oxidoreductase'],-1
970,1048445,1048619,['WP_001273658.1'],,['general stress protein'],1
971,1048701,1050030,['WP_001764407.1'],['rutG'],['pyrimidine utilization transport protein G'],-1
972,1050050,1050545,['WP_001028095.1'],['rutF'],['pyrimidine utilization flavin reductase protein F'],-1
973,1050555,1051146,['WP_001001173.1'],,['malonic semialdehyde reductase'],-1
974,1051155,1051956,['WP_001337722.1'],['rutD'],['pyrimidine utilization protein D'],-1
975,1051963,1052350,['WP_001126794.1'],['rutC'],['pyrimidine utilization protein C'],-1
976,1052361,1053054,['WP_014640125.1'],['rutB'],['peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB'],-1
977,1053053,1054145,['WP_001764408.1'],['rutA'],['pyrimidine utilization protein A'],-1
978,1054432,1055071,['WP_000191701.1'],['rutR'],['HTH-type transcriptional regulator RutR'],1
979,1055110,1059073,['WP_001764409.1'],['putA'],['trifunctional transcriptional regulator/proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase'],-1
980,1059127,1059337,['WP_000979523.1'],,['hypothetical protein'],1
981,1059495,1061004,['WP_001018494.1'],['putP'],['sodium/proline symporter PutP'],1
982,1061223,1062054,['WP_000497947.1'],,['FTR1 family protein'],1
983,1062111,1063239,['WP_000154381.1'],['efeO'],['iron uptake system protein EfeO'],1
984,1063244,1064516,['WP_001199122.1'],['efeB'],['deferrochelatase/peroxidase EfeB'],1
985,1065141,1065930,['WP_000533536.1'],['phoH'],['phosphate starvation-inducible protein PhoH'],1
986,1065979,1066393,['WP_001061099.1'],['pgaD'],"['poly-beta-1,6-N-acetyl-D-glucosamine biosynthesis protein PgaD']",-1
987,1066394,1067720,['WP_000610441.1'],['pgaC'],"['poly-beta-1,6 N-acetyl-D-glucosamine synthase']",-1
988,1067712,1069731,['WP_000945533.1'],['pgaB'],"['poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase PgaB']",-1
989,1069739,1072163,['WP_000287440.1'],['pgaA'],"['poly-beta-1,6 N-acetyl-D-glucosamine export porin PgaA']",-1
990,1072750,1074118,['WP_000409834.1'],,['GGDEF domain-containing protein'],1
991,1074543,1075482,['WP_000351287.1'],['ghrA'],['glyoxylate/hydroxypyruvate reductase GhrA'],1
992,1075536,1076274,['WP_000283664.1'],['ycdX'],['zinc-binding phosphatase'],1
993,1076297,1076852,['WP_001001909.1'],['ycdY'],['molecular chaperone YcdY'],1
994,1076953,1077445,['WP_001308552.1'],,['DUF1097 domain-containing protein'],1
995,1077509,1078343,['WP_001189332.1'],['csgG'],['curli production assembly/transport protein CsgG'],-1
996,1078369,1078786,['WP_001264088.1'],['csgF'],['curli production assembly/transport protein CsgF'],-1
997,1078810,1079200,['WP_000833288.1'],['csgE'],['curli production assembly/transport protein CsgE'],-1
998,1079204,1079855,['WP_000481500.1'],['csgD'],['transcriptional regulator CsgD'],-1
999,1080607,1081063,['WP_001360656.1'],['csgB'],['curlin minor subunit CsgB'],1
1000,1081103,1081559,['WP_000771435.1'],['csgA'],['curlin major subunit CsgA'],1
1001,1081617,1081950,['WP_000992814.1'],['csgC'],['curli assembly protein CsgC'],1
1002,1082070,1082382,['WP_000489568.1'],,['type 1 fimbrial protein'],1
1003,1082476,1083010,['WP_000857405.1'],['ymdB'],['O-acetyl-ADP-ribose deacetylase'],1
1004,1082951,1084433,['WP_001535272.1'],['clsC'],['cardiolipin synthase ClsC'],1
1005,1084440,1085598,['WP_001070346.1'],['mdoC'],['glucans biosynthesis protein MdoC'],-1
1006,1085991,1087527,['WP_001300662.1'],['mdoG'],['glucans biosynthesis protein MdoG'],1
1007,1087519,1090063,['WP_001304473.1'],['mdoH'],['glucans biosynthesis glucosyltransferase MdoH'],1
1008,1090234,1090462,['WP_001237185.1'],,['YceK/YidQ family lipoprotein'],1
1009,1090462,1090837,['WP_001295957.1'],,['SecY/SecA suppressor protein'],-1
1010,1090919,1092146,['WP_000074159.1'],['mdtG'],['multidrug efflux MFS transporter MdtG'],-1
1011,1092317,1093238,['WP_001295958.1'],['lpxL'],['kdo(2)-lipid IV(A) lauroyltransferase'],-1
1012,1093462,1094515,['WP_001331937.1'],,['rhodanese-related sulfurtransferase'],1
1013,1094556,1095132,['WP_000749266.1'],,['YceI family protein'],-1
1014,1095135,1095702,['WP_000011132.1'],,['cytochrome b'],-1
1015,1095963,1096077,['WP_001253418.1'],,['DUF2770 family protein'],-1
1016,1096124,1097243,['WP_000872794.1'],['solA'],['N-methyl-L-tryptophan oxidase'],-1
1017,1097357,1097612,['WP_000414438.1'],['bssS'],['biofilm formation regulator BssS'],-1
1018,1097901,1098147,['WP_001217754.1'],['dinI'],['DNA damage-inducible protein I'],-1
1019,1098220,1099267,['WP_000126540.1'],['pyrC'],['dihydroorotase'],-1
1020,1099372,1099933,['WP_001295443.1'],,['lipoprotein'],-1
1021,1100066,1100714,['WP_000780912.1'],['grxB'],['glutaredoxin 2'],-1
1022,1100777,1101986,['WP_000092206.1'],['mdtH'],['multidrug efflux MFS transporter MdtH'],-1
1023,1102221,1102806,['WP_000468182.1'],['rimJ'],['ribosomal protein S5-alanine N-acetyltransferase'],1
1024,1102816,1103464,['WP_000877137.1'],,['YceH family protein'],1
1025,1103465,1104389,['WP_000736142.1'],,['Gfo/Idh/MocA family oxidoreductase'],1
1026,1104498,1106034,['WP_001050672.1'],['murJ'],['murein biosynthesis integral membrane protein MurJ'],1
1027,1106073,1106490,['WP_000985014.1'],['flgN'],['flagella biosynthesis chaperone FlgN'],-1
1028,1106494,1106788,['WP_000020884.1'],['flgM'],['anti-sigma-28 factor FlgM'],-1
1029,1106863,1107523,['WP_000955713.1'],['flgA'],['flagellar basal body P-ring formation protein FlgA'],-1
1030,1107677,1108094,['WP_000884694.1'],['flgB'],['flagellar basal body rod protein FlgB'],1
1031,1108097,1108502,['WP_001196460.1'],['flgC'],['flagellar basal body rod protein FlgC'],1
1032,1108513,1109209,['WP_000020500.1'],['flgD'],['flagellar hook assembly protein FlgD'],1
1033,1109233,1110439,['WP_000885856.1'],['flgE'],['flagellar hook protein FlgE'],1
1034,1110458,1111214,['WP_000349340.1'],['flgF'],['flagellar basal-body rod protein FlgF'],1
1035,1111385,1112168,['WP_000625837.1'],['flgG'],['flagellar basal-body rod protein FlgG'],1
1036,1112220,1112919,['WP_001295442.1'],['flgH'],['flagellar basal body L-ring protein FlgH'],1
1037,1112930,1114028,['WP_000589306.1'],['flgI'],['flagellar basal body P-ring protein FlgI'],1
1038,1114027,1114969,['WP_001441926.1'],['flgJ'],['flagellar assembly peptidoglycan hydrolase FlgJ'],1
1039,1115034,1116678,['WP_000096499.1'],['flgK'],['flagellar hook-associated protein FlgK'],1
1040,1116690,1117644,['WP_001212764.1'],['flgL'],['flagellar hook-associated protein FlgL'],1
1041,1117838,1121024,['WP_000827405.1'],['rne'],['ribonuclease E'],-1
1042,1121596,1122556,['WP_000846337.1'],['rluC'],['23S rRNA pseudouridine(955/2504/2580) synthase RluC'],1
1043,1122666,1123251,['WP_001125202.1'],['yceF'],['7-methyl-GTP pyrophosphatase'],-1
1044,1123449,1123971,['WP_001174481.1'],['yceD'],['23S rRNA accumulation protein YceD'],1
1045,1124022,1124196,['WP_000290727.1'],['rpmF'],['50S ribosomal protein L32'],1
1046,1124276,1125347,['WP_000197578.1'],['plsX'],['phosphate acyltransferase PlsX'],1
1047,1125414,1126368,['WP_000288132.1'],['fabH'],['beta-ketoacyl-ACP synthase III'],1
1048,1126383,1127313,['WP_000191379.1'],['fabD'],['ACP S-malonyltransferase'],1
1049,1127325,1128060,['WP_001008539.1'],['fabG'],['3-oxoacyl-ACP reductase FabG'],1
1050,1128270,1128507,['WP_000103754.1'],['acpP'],['acyl carrier protein'],1
1051,1128594,1129836,['WP_000044679.1'],['fabF'],['beta-ketoacyl-ACP synthase II'],1
1052,1129955,1130765,['WP_000478693.1'],['pabC'],['aminodeoxychorismate lyase'],1
1053,1130767,1131790,['WP_000756838.1'],['yceG'],['cell division protein YceG'],1
1054,1131779,1132421,['WP_001257002.1'],,['dTMP kinase'],1
1055,1132417,1133422,['WP_001267915.1'],['holB'],"[""DNA polymerase III subunit delta'""]",1
1056,1133432,1134230,['WP_000480245.1'],,['metal-dependent hydrolase'],1
1057,1134524,1135958,['WP_000475719.1'],['ptsG'],['PTS glucose transporter subunit IIBC'],1
1058,1136017,1138207,['WP_000953417.1'],['fhuE'],['ferric-rhodotorulic acid/ferric-coprogen receptor FhuE'],-1
1059,1138540,1138900,['WP_001298479.1'],['hinT'],['purine nucleoside phosphoramidase'],1
1060,1138902,1139280,['WP_001225271.1'],,['YcfL family protein'],1
1061,1139293,1139935,['WP_000164439.1'],['lpoB'],['penicillin-binding protein activator LpoB'],1
1062,1139915,1140740,['WP_001116602.1'],['thiK'],['thiamine kinase'],1
1063,1140750,1141776,['WP_000529298.1'],['nagZ'],['beta-N-acetylhexosaminidase'],1
1064,1141798,1142341,['WP_000587932.1'],,['alpha/beta hydrolase'],1
1065,1142740,1144045,['WP_001295966.1'],['ndh'],['NADH-quinone dehydrogenase'],1
1066,1144271,1144811,['WP_001043459.1'],,['glycine zipper 2TM domain-containing protein'],1
1067,1144872,1145505,['WP_000179805.1'],['comR'],['TetR family copper-responsive transcriptional repressor ComR'],-1
1068,1145745,1146003,['WP_000800153.1'],['bhsA'],['multiple stress resistance protein BhsA'],1
1069,1146085,1147048,['WP_012578883.1'],['ldtC'],"['L,D-transpeptidase LdtC']",-1
1070,1147190,1150637,['WP_001443233.1'],['mfd'],['transcription-repair coupling factor'],-1
1071,1150764,1151838,['WP_000810242.1'],,['acyltransferase family protein'],-1
1072,1152098,1153298,['WP_000284714.1'],['lolC'],['lipoprotein-releasing ABC transporter permease subunit LolC'],1
1073,1153290,1153992,['WP_001033695.1'],['lolD'],['lipoprotein-releasing ABC transporter ATP-binding protein LolD'],1
1074,1153991,1155236,['WP_001251365.1'],['lolE'],['lipoprotein-releasing ABC transporter permease subunit LolE'],1
1075,1155264,1156176,['WP_000291303.1'],['nagK'],['N-acetylglucosamine kinase'],1
1076,1156191,1157013,['WP_000952746.1'],['cobB'],['NAD-dependent protein deacylase'],1
1077,1157150,1157939,['WP_000723290.1'],,['TPM domain-containing protein'],-1
1078,1157935,1158397,['WP_001443234.1'],,['DUF3592 domain-containing protein'],-1
1079,1158454,1159501,['WP_000759310.1'],['potD'],['spermidine/putrescine ABC transporter substrate-binding protein PotD'],-1
1080,1159497,1160292,['WP_000580310.1'],['potC'],['spermidine/putrescine ABC transporter permease PotC'],-1
1081,1160288,1161146,['WP_000799401.1'],['potB'],['spermidine/putrescine ABC transporter permease PotB'],-1
1082,1161129,1162266,['WP_000531577.1'],['potA'],['spermidine/putrescine ABC transporter ATP-binding protein PotA'],-1
1083,1162515,1163742,['WP_000359446.1'],['pepT'],['peptidase T'],1
1084,1163790,1164912,['WP_001295435.1'],['roxA'],['[50S ribosomal protein L16]-arginine 3-hydroxylase'],-1
1085,1164987,1166448,['WP_000734671.1'],['phoQ'],['two-component system sensor histidine kinase PhoQ'],-1
1086,1166447,1167119,['WP_001265481.1'],['phoP'],['two-component system response regulator PhoP'],-1
1087,1167288,1168659,['WP_000423742.1'],['purB'],['adenylosuccinate lyase'],-1
1088,1168662,1169304,['WP_001295971.1'],['hflD'],['high frequency lysogenization protein HflD'],-1
1089,1169339,1170446,['WP_001441929.1'],['mnmA'],['tRNA 2-thiouridine(34) synthase MnmA'],-1
1090,1170499,1170961,['WP_000476093.1'],['nudJ'],['phosphatase NudJ'],-1
1091,1170970,1171624,['WP_001248662.1'],['rluE'],['23S rRNA pseudouridine(2457) synthase RluE'],-1
1092,1171795,1173046,['WP_000444487.1'],['icd'],['NADP-dependent isocitrate dehydrogenase'],1
1093,1173159,1174302,['WP_000741335.1'],,['phage integrase Arm DNA-binding domain-containing protein'],-1
1094,1174291,1174528,['WP_000088653.1'],,['excisionase'],-1
1095,1174667,1174907,['WP_000488403.1'],,['DUF4222 domain-containing protein'],-1
1096,1174954,1175173,['WP_000763364.1'],,['TraR/DksA family transcriptional regulator'],-1
1097,1175271,1175487,['WP_000188880.1'],,['hypothetical protein'],-1
1098,1175563,1175755,['WP_000548537.1'],,['DUF1382 family protein'],-1
1099,1175727,1175910,['WP_000149539.1'],,['DUF1317 domain-containing protein'],-1
1100,1175906,1176587,['WP_000186858.1'],,['YqaJ viral recombinase family protein'],-1
1101,1176583,1177369,['WP_000100847.1'],['bet'],['phage recombination protein Bet'],-1
1102,1177374,1177671,['WP_000995417.1'],,['host-nuclease inhibitor protein Gam'],-1
1103,1177746,1177953,['WP_000233576.1'],,['phage encoded cell division inhibitor protein'],-1
1104,1178431,1178938,['WP_000841195.1'],,['hypothetical protein'],-1
1105,1178959,1179982,['WP_000654526.1'],,['hypothetical protein'],-1
1106,1180104,1180797,['WP_000712396.1'],,['helix-turn-helix transcriptional regulator'],-1
1107,1180907,1181135,['WP_000184665.1'],,['helix-turn-helix domain-containing protein'],1
1108,1181165,1181705,['WP_001182881.1'],,['toxin YdaT domain-containing protein'],1
1109,1181701,1182721,['WP_000147914.1'],,['replication protein'],1
1110,1182717,1183419,['WP_000788877.1'],,['Replication protein 14'],1
1111,1183415,1183718,['WP_000145918.1'],,['protein ren'],1
1112,1183785,1184118,['WP_001070442.1'],['emrE'],['SMR family multidrug efflux protein EmrE'],1
1113,1184166,1184316,['WP_014640128.1'],,['hypothetical protein'],1
1114,1184373,1185900,['WP_000709098.1'],,['recombinase family protein'],1
1115,1186249,1187293,['WP_000700204.1'],,['alpha/beta hydrolase'],-1
1116,1187642,1187744,['WP_072093903.1'],,['hypothetical protein'],1
1117,1187740,1188196,['WP_001053004.1'],['ybcN'],['DNA base-flipping protein YbcN'],1
1118,1188195,1188366,['WP_000224907.1'],,['hypothetical protein'],1
1119,1188358,1188649,['WP_000774475.1'],,['DUF1364 domain-containing protein'],1
1120,1188645,1189008,['WP_001099697.1'],['rusA'],['crossover junction endodeoxyribonuclease RusA'],1
1121,1189004,1189145,['WP_000971095.1'],,['YlcG family protein'],1
1122,1189230,1189614,['WP_001204794.1'],['quuD'],['antitermination protein QuuD'],1
1123,1189802,1190885,['WP_000737271.1'],['ompC'],['porin OmpC'],-1
1124,1191474,1191690,['WP_000839596.1'],['essD'],['phage lysis protein EssD'],1
1125,1191694,1192009,['WP_000193273.1'],,['YdfR family protein'],1
1126,1192005,1192245,['WP_001168526.1'],,['hypothetical protein'],-1
1127,1192379,1192913,['WP_001101164.1'],,['lysozyme'],1
1128,1193129,1193312,['WP_001228695.1'],['rzoD'],['prophage lysis lipoprotein RzoD'],1
1129,1193402,1193696,['WP_001298464.1'],['iss'],['increased serum survival lipoprotein Iss'],-1
1130,1194176,1194503,['WP_000830178.1'],,['TonB family protein'],1
1131,1194709,1194892,['WP_000881610.1'],,['hypothetical protein'],1
1132,1195455,1196001,['WP_000453580.1'],,['DNA-packaging protein'],1
1133,1195975,1197901,['WP_001027282.1'],,['phage terminase large subunit family protein'],1
1134,1197897,1198104,['WP_000198149.1'],,['gpW family protein'],1
1135,1198100,1199702,['WP_001337540.1'],,['phage portal protein'],1
1136,1199682,1201014,['WP_000123325.1'],,['S49 family peptidase'],1
1137,1201023,1201356,['WP_000201478.1'],,['head decoration protein'],1
1138,1201411,1202437,['WP_000118193.1'],,['major capsid protein'],1
1139,1202478,1202874,['WP_000158881.1'],,['DNA-packaging protein FI'],1
1140,1202885,1203239,['WP_000752960.1'],,['head-tail joining protein'],1
1141,1203250,1203829,['WP_000985127.1'],,['phage tail protein'],1
1142,1203825,1204221,['WP_000683157.1'],,['tail protein'],1
1143,1204228,1204969,['WP_001524522.1'],,['phage tail protein'],1
1144,1204984,1205407,['WP_000479173.1'],,['phage minor tail protein G'],1
1145,1205388,1205823,['WP_000459452.1'],,['phage tail assembly protein T'],1
1146,1205815,1208377,['WP_000840357.1'],,['phage tail tape measure protein'],1
1147,1208373,1208703,['WP_000847379.1'],,['phage tail protein'],1
1148,1208702,1209401,['WP_001152626.1'],,['phage minor tail protein L'],1
1149,1209405,1210149,['WP_001337536.1'],,['phage tail protein'],1
1150,1210085,1210718,['WP_000090899.1'],,['tail assembly protein'],1
1151,1210778,1214192,['WP_000515311.1'],,['host specificity protein J'],1
1152,1214261,1214861,['WP_001230375.1'],,['Ail/Lom family protein'],1
1153,1214925,1216986,['WP_001350275.1'],,['prophage tail fiber N-terminal domain-containing protein'],1
1154,1216982,1217261,['WP_000654168.1'],,['hypothetical protein'],1
1155,1217273,1217567,['WP_000355360.1'],,['hypothetical protein'],1
1156,1217658,1218516,['WP_000968127.1'],['sitD'],['iron/manganese ABC transporter permease subunit SitD'],-1
1157,1218512,1219370,['WP_001101732.1'],['sitC'],['iron/manganese ABC transporter permease subunit SitC'],-1
1158,1219366,1220194,['WP_000983716.1'],['sitB'],['iron/manganese ABC transporter ATP-binding protein SitB'],-1
1159,1220193,1221108,['WP_000555630.1'],['sitA'],['iron/manganese ABC transporter substrate-binding protein SitA'],-1
1160,1221806,1222565,['WP_001304451.1'],,['hypothetical protein'],1
1161,1223036,1223189,['WP_000539892.1'],,['isocitrate dehydrogenase'],1
1162,1223272,1223398,['WP_001445545.1'],,['hypothetical protein'],-1
1163,1223450,1223855,['WP_000373104.1'],,['DUF1398 domain-containing protein'],-1
1164,1224075,1224807,['WP_000332313.1'],['bluR'],['DNA-binding transcriptional repressor BluR'],-1
1165,1225011,1226223,['WP_001298110.1'],['bluF'],['blue light-responsive regulator BluF'],-1
1166,1226536,1226773,['WP_000554155.1'],,['two-component-system connector protein YcgZ'],1
1167,1226815,1227088,['WP_000858013.1'],,['hypothetical protein'],1
1168,1227116,1227383,['WP_000888771.1'],['ariR'],['biofilm/acid-resistance regulator AriR'],1
1169,1227495,1227744,['WP_001065750.1'],,['hypothetical protein'],1
1170,1228041,1228935,,,['EAL domain-containing protein'],1
1171,1229066,1229285,['WP_001065862.1'],,['hypothetical protein'],1
1172,1229682,1231202,,,['autotransporter outer membrane beta-barrel domain-containing protein'],1
1173,1231260,1231596,['WP_000979977.1'],,['YmgD family protein'],-1
1174,1231599,1231944,['WP_000726974.1'],,['glycine zipper family protein'],-1
1175,1231945,1232119,['WP_000120100.1'],,['hypothetical protein'],-1
1176,1232219,1232405,['WP_001331738.1'],,['hypothetical protein'],1
1177,1232365,1232485,['WP_001131456.1'],,['hypothetical protein'],1
1178,1232519,1232863,,,['autotransporter outer membrane beta-barrel domain-containing protein'],1
1179,1233233,1233500,['WP_001185665.1'],['minE'],['cell division topological specificity factor MinE'],-1
1180,1233503,1234316,['WP_000101055.1'],['minD'],['septum site-determining protein MinD'],-1
1181,1234339,1235035,['WP_000072533.1'],['minC'],['septum site-determining protein MinC'],-1
1182,1235554,1235923,['WP_001056847.1'],,['YcgJ family protein'],1
1183,1236025,1236427,['WP_000693755.1'],,['pre-peptidase C-terminal domain-containing protein'],-1
1184,1236668,1236962,['WP_001295992.1'],,['YcgL domain-containing protein'],1
1185,1237033,1237693,['WP_000284277.1'],,['fumarylacetoacetate hydrolase family protein'],1
1186,1237784,1238231,['WP_001339583.1'],,['YcgN family cysteine cluster protein'],1
1187,1238437,1238827,['WP_085948329.1'],,['hemolysin E'],-1
1188,1239023,1239443,['WP_000897380.1'],,['translesion error-prone DNA polymerase V autoproteolytic subunit'],1
1189,1239442,1240711,['WP_000457597.1'],['umuC'],['DNA polymerase V catalytic protein'],1
1190,1240755,1241286,['WP_000943452.1'],['dsbB'],['disulfide bond formation protein DsbB'],-1
1191,1241431,1242973,['WP_000406377.1'],['nhaB'],['Na(+)/H(+) antiporter NhaB'],-1
1192,1243194,1243914,['WP_000234823.1'],['fadR'],['fatty acid metabolism transcriptional regulator FadR'],1
1193,1244076,1245609,['WP_000190855.1'],,['SpoVR family protein'],-1
1194,1245938,1247237,['WP_001266907.1'],['dadA'],['D-amino acid dehydrogenase'],1
1195,1247246,1248317,['WP_000197868.1'],['dadX'],['catabolic alanine racemase DadX'],1
1196,1248373,1250110,['WP_000340216.1'],,['potassium/proton antiporter'],-1
1197,1250204,1251119,['WP_000051575.1'],['ldcA'],['muramoyltetrapeptide carboxypeptidase'],-1
1198,1251218,1251830,['WP_001295994.1'],['emtA'],['membrane-bound lytic murein transglycosylase EmtA'],1
1199,1251831,1252566,['WP_000020131.1'],,['flagellar brake protein'],-1
1200,1252766,1253021,['WP_000511315.1'],,['GlsB/YeaQ/YmgE family stress response membrane protein'],1
1201,1253070,1255041,['WP_014640133.1'],,['TonB-dependent receptor'],-1
1202,1255066,1255921,['WP_000576820.1'],,['ModD protein'],-1
1203,1255917,1256730,['WP_000904011.1'],,['class I SAM-dependent methyltransferase'],-1
1204,1256739,1257498,['WP_000173318.1'],,['ABC transporter ATP-binding protein'],-1
1205,1257494,1258475,['WP_001261262.1'],,['iron ABC transporter permease'],-1
1206,1258474,1259497,['WP_000060149.1'],,['iron ABC transporter substrate-binding protein'],-1
1207,1259833,1261531,['WP_000841746.1'],['treA'],"['alpha,alpha-trehalase']",-1
1208,1261850,1263269,['WP_001375057.1'],['dhaM'],['dihydroxyacetone kinase subunit DhaM'],-1
1209,1263279,1263912,['WP_001298093.1'],['dhaL'],['dihydroxyacetone kinase ADP-binding subunit DhaL'],-1
1210,1263922,1264993,['WP_000733694.1'],['dhaK'],['dihydroxyacetone kinase subunit DhaK'],-1
1211,1265220,1267140,['WP_014640134.1'],['dhaR'],['PTS-dependent dihydroxyacetone kinase operon transcriptional regulator DhaR'],1
1212,1267176,1267353,['WP_170979817.1'],,['hypothetical protein'],-1
1213,1267544,1268636,['WP_000505872.1'],['ychF'],['redox-regulated ATPase YchF'],-1
1214,1268752,1269337,['WP_000152933.1'],['pth'],['aminoacyl-tRNA hydrolase'],-1
1215,1269614,1269893,['WP_000823885.1'],['ychH'],['stress-induced protein YchH'],1
1216,1269947,1271627,['WP_001033350.1'],['dauA'],['C4-dicarboxylic acid transporter DauA'],-1
1217,1271751,1272699,['WP_001298109.1'],['prs'],['ribose-phosphate diphosphokinase'],-1
1218,1272849,1273701,['WP_001260346.1'],['ispE'],"[""4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase""]",-1
1219,1273700,1274324,['WP_001130679.1'],['lolB'],['lipoprotein localization protein LolB'],-1
1220,1274537,1275794,['WP_001313766.1'],['hemA'],['glutamyl-tRNA reductase'],1
1221,1275835,1276918,['WP_000804726.1'],['prfA'],['peptide chain release factor 1'],1
1222,1276917,1277751,['WP_000456476.1'],['prmC'],['peptide chain release factor N(5)-glutamine methyltransferase'],1
1223,1277747,1278140,['WP_000200375.1'],,['SirB family protein'],1
1224,1278143,1278953,['WP_001257054.1'],,['tetratricopeptide repeat-containing protein'],1
1225,1278988,1279843,['WP_000811065.1'],['kdsA'],['3-deoxy-8-phosphooctulonate synthase'],1
1226,1279991,1280099,['WP_000170954.1'],,['type I toxin-antitoxin system toxin Ldr family protein'],-1
1227,1280504,1281605,['WP_000063608.1'],['chaA'],['sodium-potassium/proton antiporter ChaA'],-1
1228,1281874,1282105,['WP_001146452.1'],['chaB'],['putative cation transport regulator ChaB'],1
1229,1282262,1282958,['WP_024190475.1'],['chaC'],['glutathione-specific gamma-glutamylcyclotransferase'],1
1230,1283001,1283355,['WP_001169659.1'],['ychN'],['DsrE/F sulfur relay family protein YchN'],-1
1231,1283539,1284934,['WP_000086194.1'],['ychO'],['inverse autotransporter invasin YchO'],1
1232,1284934,1285585,['WP_000070491.1'],['narL'],['two-component system response regulator NarL'],-1
