,Start,End,Protein_ID,Gene,Product,Strand
471,428532,429102,,,['Alkyl hydroperoxide reductase protein C (EC 1.11.1.15)'],1
472,429116,430688,,,['Alkyl hydroperoxide reductase protein F'],1
473,431193,432153,,,"['Aminopeptidase Y (Arg, Lys, Leu preference) (EC 3.4.11.15)']",-1
474,432326,432455,,,[''],1
475,432499,433459,,,['tRNA-dihydrouridine synthase 2'],1
476,433606,434032,,,[''],-1
477,434380,435235,,,"[""Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing), synthase subunit (EC 4.3.3.6)""]",-1
478,435367,435616,,,"['Unspecified monosaccharide ABC transport system, permease component 2']",1
479,435771,437130,,,['Na(+)-dependent branched-chain amino acid transporter'],1
480,437186,437834,,,"['Transcriptional regulator, GntR family']",-1
481,438127,439309,,,['Lipoylation-related NADH-dependent flavin oxidoreductase'],-1
482,439481,439814,,,"['Biotinyl-lipoyl attachment domain protein, GcvH-like']",1
483,439823,440615,,,"['Macro domain protein YmdB, possibly ADP-ribose binding']",1
484,440624,441524,,,['NAD-dependent protein deacetylase of SIR2 family'],1
485,441527,442574,,,['Lipoate-protein ligase A'],1
486,442590,443595,,,['Luciferase-like monooxygenase in lipoylation-related cluster'],1
487,443921,445301,,,['Uncharacterized MFS-type transporter'],-1
488,445696,446038,,,[''],1
489,446649,446793,,,[''],-1
490,446909,447218,,,['Repressor CsoR of the copZA operon'],1
491,447230,449615,,,"['Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)']",1
492,449647,449851,,,['Copper(I) chaperone CopZ'],1
493,449991,450165,,,[''],1
494,450653,451022,,,['Cadmium efflux system accessory protein'],1
495,451014,453156,,,['Cadmium-transporting ATPase (EC 3.6.3.3)'],1
496,453292,453790,,,['Hypothetical protein involved in heavy metal export'],1
497,454284,455022,,,['hypothetical protein'],1
498,455591,455951,,,['Rhodanese-like domain protein'],1
499,455981,456371,,,['hypothetical protein'],1
500,456387,456651,,,[''],1
501,457035,458226,,,['Mobile element protein'],1
502,458555,459200,,,['Pentapeptide repeat family protein'],1
503,459276,460209,,,['myo-inositol operon protein IolS'],1
504,460664,462041,,,['Xanthine permease'],1
505,462027,463050,,,['Vanillate demethylase( EC:1.14.13.82 )'],1
506,463101,464031,,,"['Glycine betaine ABC transport system, glycine betaine-binding protein OpuAC']",-1
507,464292,464673,,,[''],-1
508,464669,464819,,,[''],-1
509,464958,466428,,,['FIG098404: Hypothetical protein'],1
510,466433,467588,,,['FIG087842: Hypothetical protein'],1
511,467590,471724,,,['FIG100068: Hypothetical protein'],1
512,471723,473004,,,['hypothetical protein'],1
513,473073,473319,,,[''],1
514,473464,473626,,,[''],1
515,473618,473933,,,[''],1
516,474078,474465,,,[''],1
517,474612,474819,,,[''],1
518,474815,475070,,,[''],1
519,475134,475515,,,[''],1
520,475538,475976,,,"['transcriptional regulator, MerR family']",1
521,476174,476372,,,[''],1
522,476358,476706,,,['hypothetical protein'],1
523,476902,477430,,,[''],-1
524,477402,477516,,,"['Oxidoreductase, short-chain dehydrogenase/reductase family']",-1
525,477650,478391,,,['Pirin'],1
526,478627,479098,,,[''],-1
527,479174,482933,,,['hypothetical protein'],-1
528,483147,484632,,,"['Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)']",1
529,484624,485905,,,"['Type I restriction-modification system, specificity subunit S']",1
530,485901,488838,,,"['Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)']",1
531,488864,489635,,,['Putative predicted metal-dependent hydrolase'],-1
532,490241,491426,,,['hypothetical protein'],1
533,492257,492659,,,['MaoC family protein'],1
534,492658,492988,,,['hypothetical protein'],1
535,493307,493469,,,[''],1
536,493610,494951,,,['Na(+)-dependent branched-chain amino acid transporter'],-1
537,495569,496898,,,"['Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps']",1
538,496933,497053,,,[''],-1
539,497100,497919,,,['FIG01127020: hypothetical protein'],1
540,498170,499187,,,[''],-1
541,499179,499683,,,['RNA polymerase ECF-type sigma factor'],-1
542,499866,500127,,,['FIG007303: uncharacterized protein'],1
543,500228,500456,,,['Rhodanese-like domain protein'],1
544,500556,501036,,,['Uncharacterized protein YrkE'],1
545,501054,501351,,,['Rhodanese-like domain protein'],1
546,501369,501942,,,['UPF0033 protein YrkF'],1
547,502004,503135,,,['MBL-fold metallo-hydrolase superfamily'],1
548,503205,503988,,,['UPF0721 transmembrane protein YrkJ'],1
549,504244,507313,,,['hypothetical protein'],1
550,507290,508424,,,"['Two-component transcriptional response regulator, LuxR family']",1
551,508596,518205,,,['Collagen adhesion protein'],1
552,518268,518922,,,[''],1
553,518944,519244,,,[''],-1
554,519244,519952,,,['Short-chain dehydrogenase/reductase SDR'],-1
555,520028,520940,,,"['Glutamate synthase operon transcriptional activator GltC, LysR family']",-1
556,521059,522436,,,['NADP-specific glutamate dehydrogenase (EC 1.4.1.4)'],1
557,522492,523632,,,['hypothetical protein'],-1
558,523900,524812,,,['Cobalt/zinc/cadmium resistance protein CzcD'],1
559,524985,525906,,,['FIG01234368: hypothetical protein'],-1
560,526047,526611,,,"['Transcriptional regulator, AcrR family']",1
561,526715,527060,,,['hypothetical protein'],1
562,527400,528537,,,['Alpha-methylacyl-CoA racemase (EC 5.1.99.4)'],1
563,528921,529335,,,[''],1
564,529458,530625,,,['Uncharacterized MFS-type transporter'],1
565,530944,532276,,,['Pyridine nucleotide-disulfide oxidoreductase; NADH dehydrogenase (EC 1.6.99.3)'],1
566,532292,532943,,,['Uncharacterized sugar epimerase YhfK'],1
567,532943,533057,,,[''],1
568,533492,534065,,,"['Transcriptional regulator, AcrR family']",-1
569,534220,536284,,,['putative membrane protein'],1
570,536287,538222,,,['hypothetical protein'],1
571,538498,538900,,,[''],1
572,538937,539609,,,"['RNA pseudouridylate synthase, group 1']",-1
573,539819,540218,,,['Mobile element protein'],1
574,540224,541304,,,['Mobile element protein'],1
575,541462,541636,,,[''],1
576,541786,542233,,,[''],1
577,542233,543625,,,"['Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps']",1
578,544201,544849,,,['hypothetical protein'],1
579,544848,545607,,,['Cytochrome c-type biogenesis protein CcdA (DsbD analog)'],1
580,545622,546201,,,['Thiol:disulfide oxidoreductase related to ResA'],1
581,546231,546921,,,"['Two-component transcriptional response regulator, OmpR family']",1
582,546976,547129,,,[''],-1
583,547275,547626,,,[''],1
584,547685,548252,,,['NADPH-dependent FMN reductase family protein'],-1
585,548256,549330,,,['Luciferase-like monooxygenase YhbW'],-1
586,549555,550479,,,"['Efflux ABC transporter, ATP-binding protein']",1
587,550471,551416,,,"['Efflux ABC transporter, permease protein']",1
588,551830,552682,,,['Glyoxalase family protein'],1
589,552723,553284,,,['Putative reductase'],1
590,553403,554225,,,['FIG00672996: hypothetical protein'],1
591,554529,554883,,,"['Transcriptional regulator, PadR family']",1
592,554851,555370,,,['hypothetical protein'],1
593,555552,556314,,,[''],1
594,556548,557517,,,"['Hydrolase, alpha/beta fold family']",1
595,557663,558242,,,['hypothetical protein'],1
596,558505,559450,,,['FIG01021048: hypothetical protein'],-1
597,559575,560241,,,[''],1
598,560255,561935,,,['Isopentenyl-diphosphate Delta-isomerase (EC 5.3.3.2)'],1
599,561977,563123,,,['Epoxyqueuosine reductase (EC 1.17.99.6) QueG'],1
600,563163,563778,,,[''],1
601,563767,564289,,,['Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)'],1
602,564393,564867,,,"[""tRNA (cytidine(34)-2'-O)-methyltransferase (EC 2.1.1.207)""]",1
603,565194,566841,,,[''],1
604,567052,569914,,,['2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)'],1
605,569929,571204,,,['Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)'],1
606,571734,572757,,,"['Oligopeptide ABC transporter, ATP-binding protein OppD (TC 3.A.1.5.1)']",1
607,572756,573782,,,"['Oligopeptide ABC transporter, ATP-binding protein OppF (TC 3.A.1.5.1)']",1
608,573819,575613,,,"['Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)']",1
609,575649,576615,,,"['Oligopeptide ABC transporter, permease protein OppB (TC 3.A.1.5.1)']",1
610,576626,577529,,,"['Oligopeptide ABC transporter, permease protein OppC (TC 3.A.1.5.1)']",1
611,577590,578346,,,[''],1
612,578566,579754,,,['Nucleoside permease NupC'],1
613,580026,581100,,,['UDP-N-acetylglucosamine--N-acetylmuramyl-(pentape ptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)'],1
614,581513,582662,,,['hypothetical protein'],-1
615,582645,583758,,,['hypothetical protein'],-1
616,583766,585296,,,['Nutrient germinant receptor inner membrane subunit A (GerKA/GerAA/GerBA)'],-1
617,585426,585555,,,[''],1
618,585797,587549,,,"['Heterodimeric efflux ABC transporter, multidrug resistance => BmrC subunit of BmrCD']",1
619,587541,589557,,,"['Heterodimeric efflux ABC transporter, multidrug resistance => BmrD subunit of BmrCD']",1
620,589583,590531,,,[''],1
621,590569,591301,,,['RNA polymerase sigma-54 factor RpoN'],1
622,591307,592801,,,['hypothetical protein'],1
623,592885,593035,,,[''],-1
624,593163,594354,,,['hypothetical protein'],1
625,594353,595337,,,[''],1
626,595360,596062,,,[''],1
627,596196,596814,,,[''],1
628,596924,597155,,,[''],1
629,597268,598273,,,['hypothetical protein'],1
630,598297,600049,,,[''],1
631,600115,600901,,,"['Vitamin B12 ABC transporter, substrate-binding protein BtuF']",1
632,600926,601661,,,['Branched-chain amino acid transporter'],1
633,601657,601951,,,[''],1
634,602069,602666,,,['Trp repressor binding protein'],1
635,602899,603151,,,[''],1
636,603234,604008,,,['D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)'],1
637,603996,604278,,,['N-methylhydantoinase A (EC 3.5.2.14)'],-1
638,604330,605896,,,['Mobile element protein'],-1
639,605935,606295,,,['Mobile element protein'],-1
640,606291,606633,,,[''],-1
641,606998,608390,,,['Fumarate hydratase class II (EC 4.2.1.2)'],1
642,608472,608682,,,"['Small acid-soluble spore protein, alpha/beta family, SASP_1']",1
643,608739,609096,,,['hypothetical protein'],-1
644,609296,610433,,,['Hypothetical protein SAV1846'],1
645,610513,610873,,,['UPF0342 protein YheA'],1
646,610943,611129,,,[''],-1
647,611283,612519,,,['DNA double-strand break repair protein Mre11'],1
648,612518,615506,,,['hypothetical protein'],1
649,615537,616095,,,['Transcriptional regulator'],1
650,616120,617068,,,"[""3'->5' exoribonuclease Bsu YhaM""]",1
651,617245,618196,,,['FIG022979: MoxR-like ATPases'],1
652,618192,619404,,,[''],1
653,619400,620621,,,['Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)'],1
654,620654,621620,,,[''],-1
655,621819,621912,,,['hypothetical protein'],1
656,622097,622280,,,[''],-1
657,622313,622853,,,[''],-1
658,622965,623487,,,['Protease production regulatory protein Hpr (ScoC)'],-1
659,623744,624242,,,[''],-1
660,624527,625730,,,"['Betaine ABC transporter, ATP-binding protein BusAA']",1
661,625722,626565,,,"['Betaine ABC transporter, permease protein BusAB.1 / Betaine ABC transporter, substrate-binding protein BusAB.2']",1
662,626666,627590,,,"['Glycine betaine ABC transport system, glycine betaine-binding protein OpuAC']",1
663,628327,628705,,,[''],-1
664,628881,629301,,,"['Histidine triad (HIT) nucleotide-binding protein, similarity with At5g48545 and yeast YDL125C (HNT1)']",-1
665,629354,629468,,,[''],1
666,629457,630183,,,"['ABC transporter, ATP-binding protein EcsA']",1
667,630184,631411,,,"['ABC transporter, permease protein EscB']",1
668,631613,632861,,,['Manganese transport protein MntH'],1
669,633032,633890,,,['hypothetical protein BH3604'],1
670,633957,635130,,,['N-acyl-L-amino acid amidohydrolase (EC 3.5.1.14)'],-1
671,635443,635629,,,[''],1
672,635638,636073,,,['DNA protection during starvation protein'],-1
673,636283,637117,,,['hypothetical protein'],1
674,637128,638169,,,"['Cell envelope stress response system LiaFSR, sensor histidine kinase LiaS(VraS)']",1
675,638188,638833,,,"['Cell envelope stress response system LiaFSR, response regulator LiaR(VraR)']",1
676,639814,640252,,,[''],1
677,640230,640452,,,['hypothetical protein'],1
678,640598,641105,,,[''],-1
679,641205,643347,,,['Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-)'],1
680,643505,644540,,,['Uroporphyrinogen III decarboxylase (EC 4.1.1.37)'],1
681,644559,645480,,,['Coproporphyrin ferrochelatase (EC 4.99.1.9)'],1
682,645499,646891,,,"['Protoporphyrinogen IX oxidase, aerobic, HemY (EC 1.3.3.4)']",1
683,647320,648052,,,['Metal-dependent hydrolases of the beta-lactamase superfamily I; PhnP protein'],1
684,648140,649151,,,['Lipoate-protein ligase A'],1
685,649562,649928,,,"['Transcriptional regulator, ArsR family']",1
686,649924,651658,,,['Sulfate permease'],1
687,651956,652226,,,[''],1
688,652573,654112,,,['Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)'],1
689,654285,654774,,,[''],1
690,654786,655224,,,[''],1
691,655240,655354,,,[''],-1
692,655483,656479,,,"['ABC transporter, substrate-binding protein (cluster 15, trp?)']",1
693,656517,657540,,,"['ABC transporter, permease protein (cluster 15, trp?)']",1
694,657514,658312,,,"['ABC transporter, ATP-binding protein (cluster 15, trp?)']",1
695,658381,659377,,,"['ABC transporter, substrate-binding protein (cluster 15, trp?)']",1
696,659799,659925,,,[''],-1
697,660561,661047,,,['hypothetical protein'],1
698,661021,661402,,,['hypothetical protein'],-1
699,661560,662217,,,['Uncharacterized membrane protein YhjE'],1
700,662280,665754,,,"['ATP-dependent helicase/nuclease AddAB, subunit B']",1
701,665756,669467,,,"['ATP-dependent helicase/nuclease AddAB, subunit A']",1
702,669664,669835,,,[''],1
703,669824,670154,,,[''],1
704,670296,670668,,,[''],1
705,670664,671057,,,[''],1
706,671410,671887,,,['Uncharacterized membrane protein YoaS'],1
707,671897,672116,,,"['Uncharacterized transcriptional regulator YozG, Cro/CI family']",1
708,672163,672592,,,[''],1
709,672632,673037,,,[''],-1
710,673212,674394,,,['hypothetical protein'],1
711,674409,675615,,,['hypothetical protein'],1
712,675604,676114,,,[''],1
713,676158,677349,,,['Ornithine aminotransferase (EC 2.6.1.13)'],-1
714,677610,677985,,,['Uncharacterized protein UPF0344'],1
715,678087,679503,,,['hypothetical protein'],1
716,679616,679841,,,['hypothetical protein'],1
717,680403,682548,,,"['Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)']",1
718,682681,683542,,,['DegV family protein'],-1
719,683638,684487,,,['UPF0750 membrane protein YitT'],1
720,684548,685427,,,[''],1
721,685548,685812,,,[''],-1
722,685957,686419,,,[''],1
723,686980,687829,,,['D-alanine aminotransferase (EC 2.6.1.21)'],-1
724,688023,688821,,,"['ABC transporter, permease protein (cluster 12, methionine/phosphonates)']",-1
725,688820,689630,,,"['ABC transporter, permease protein (cluster 12, methionine/phosphonates)']",-1
726,689622,690414,,,"['ABC transporter, ATP-binding protein (cluster 12, methionine/phosphonates)']",-1
727,690547,691471,,,"['ABC transporter, substrate-binding protein (cluster 12, methionine/phosphonates)']",-1
728,691639,691837,,,[''],-1
729,691838,691982,,,[''],-1
730,692082,692919,,,['Putative phosphatase YitU'],-1
731,693079,693838,,,[''],1
732,693906,694218,,,['PaaD-like protein (DUF59) involved in Fe-S cluster assembly'],1
733,694534,694624,,,[''],-1
734,694776,695592,,,['Undecaprenyl-diphosphatase (EC 3.6.1.27)'],-1
735,695663,695951,,,[''],1
736,696074,696257,,,[''],-1
737,696393,696972,,,[''],1
738,697100,698048,,,[''],1
739,698198,699137,,,"['3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)']",1
740,699193,700432,,,"['3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)']",1
741,700808,701015,,,[''],1
742,701087,701846,,,['UPF0736 protein YjbA'],1
743,702032,702965,,,['Cell wall-binding protein'],1
744,703055,704054,,,['Tryptophanyl-tRNA synthetase (EC 6.1.1.2)'],-1
745,704756,704885,,,[''],-1
746,704932,705241,,,['Uncharacterized membrane protein YuzA'],-1
747,705432,705558,,,[''],1
748,705566,705764,,,['Catalase (EC 1.11.1.6)'],-1
749,705796,707614,,,['Catalase KatE-intracellular protease (EC 1.11.1.6)'],-1
750,708006,708825,,,"['Metal transporter, ZIP family']",1
751,709088,710318,,,['glycoside hydrolase'],1
752,710585,711173,,,['Putative acetyltransferase YjbC'],1
753,711443,711839,,,['Regulatory protein Spx'],1
754,711888,712581,,,['Uncharacterized membrane protein YjbE'],-1
755,712961,713663,,,['ClpCP protease substrate adapter protein MecA'],1
756,714519,716034,,,"['Cardiolipin synthase, bacterial type ClsA']",1
757,716053,717265,,,[''],1
758,717302,719111,,,['Oligoendopeptidase F'],1
759,719614,719782,,,[''],-1
760,719853,720747,,,"['YjbH-like, GTP pyrophosphokinase domain']",-1
761,720775,721159,,,['Hemoglobin-like protein HbO'],-1
762,721257,721836,,,['Adenylate cyclase (EC 4.6.1.1)'],-1
763,721973,722588,,,['GTP pyrophosphokinase (EC 2.7.6.5)'],1
764,722622,723435,,,['NAD kinase (EC 2.7.1.23)'],1
765,723459,724335,,,"['Similar to ribosomal large subunit pseudouridine synthase D, Bacillus subtilis YjbO type']",1
766,724313,724859,,,[''],-1
767,724941,726120,,,['Rod shape-determining protein RodA'],-1
768,726259,727636,,,"['Mg/Co/Ni transporter MgtE, CBS domain-containing']",1
769,727795,728578,,,['Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)'],1
770,729010,729424,,,[''],1
771,729533,729995,,,['Spore coat protein of CotY/CotZ family'],-1
772,730191,730425,,,[''],1
773,730653,730968,,,[''],1
774,731068,731743,,,[''],-1
775,731994,732423,,,['GNAT family acetyltransferase YjcF'],-1
776,732432,732951,,,['2H phosphoesterase superfamily protein Bsu1186 (yjcG)'],-1
777,733043,733769,,,['Putative acetyl esterase YjcH (EC 3.1.1.-)'],-1
778,734007,734727,,,['Allophanate hydrolase 2 subunit 1 (EC 3.5.1.54)'],1
779,734716,735478,,,['Lactam utilization protein LamB'],1
780,735489,736356,,,['Allophanate hydrolase 2 subunit 2 (EC 3.5.1.54)'],1
781,736372,737371,,,['Alcohol dehydrogenase (EC 1.1.1.1)'],1
782,737490,738201,,,[''],1
783,738184,739546,,,['sensor histidine kinase'],1
784,739606,740434,,,[''],1
785,740600,741263,,,['hypothetical protein'],1
786,741417,742107,,,['N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)'],1
787,742120,742369,,,[''],1
788,742408,742816,,,[''],-1
789,742812,743268,,,[''],-1
790,743638,743815,,,[''],-1
791,743867,745604,,,"['ATP-dependent DNA ligase (EC 6.5.1.1) clustered with Ku protein, LigD']",-1
792,745748,746642,,,['Ku domain protein'],1
793,747301,747433,,,[''],-1
794,748034,749021,,,"['ABC-type Fe3+-siderophore transport system, periplasmic iron-binding component']",-1
795,749254,750253,,,"['ABC-type Fe3+-siderophore transport system, permease component']",1
796,750249,751302,,,"['ABC-type Fe3+-siderophore transport system, permease 2 component']",1
797,751338,752163,,,"['ABC-type Fe3+-siderophore transport system, ATPase component']",1
798,752140,752950,,,[''],1
799,753129,753933,,,[''],1
800,753994,754615,,,['BRAMP'],1
801,754712,754898,,,"['RND efflux system, inner membrane transporter']",1
802,754905,755730,,,[''],-1
803,755830,756211,,,['hypothetical protein'],-1
804,756296,756491,,,[''],-1
805,756841,757975,,,[''],-1
806,758124,758643,,,[''],-1
807,758800,759049,,,[''],1
808,759135,759324,,,[''],1
809,759316,760090,,,[''],1
810,760093,761623,,,['hypothetical protein'],1
811,761624,761900,,,[''],1
812,761899,762589,,,['Cell division protein FtsH (EC 3.4.24.-)'],1
813,762867,763716,,,['Mobile element protein'],-1
814,763718,764003,,,['Mobile element protein'],-1
815,764281,764527,,,[''],1
816,764623,764842,,,[''],1
817,764843,765056,,,[''],1
818,765052,765217,,,[''],1
819,766009,767302,,,['Methyl-accepting chemotaxis protein'],1
820,767720,768662,,,"['Dipeptide ABC transporter, permease protein DppB (TC 3.A.1.5.2)']",1
821,768676,769573,,,"['Dipeptide ABC transporter, permease protein DppC (TC 3.A.1.5.2)']",1
822,769589,771155,,,"['Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)']",1
823,771166,772168,,,"['Oligopeptide ABC transporter, ATP-binding protein OppD (TC 3.A.1.5.1)']",1
824,772136,773108,,,"['Oligopeptide ABC transporter, ATP-binding protein OppF (TC 3.A.1.5.1)']",1
825,773288,774137,,,['Uncharacterized protein YkwD'],-1
826,774502,774931,,,[''],1
827,775073,775556,,,[''],-1
828,775576,775816,,,"['4Fe-4S ferredoxin, iron-sulfur binding']",-1
829,775975,776530,,,['hypothetical protein'],1
830,776573,776993,,,[''],-1
831,777223,777664,,,['hypothetical protein'],1
832,777755,778400,,,['Nitric oxide-dependent regulator DnrN or NorA'],-1
833,778573,779257,,,"['transcriptional regulator, Crp/Fnr family']",1
834,779485,779866,,,[''],1
835,779891,780350,,,['hypothetical protein'],1
836,780620,781409,,,['UPF0317 protein YcsI'],-1
837,781476,782154,,,[''],-1
838,782297,782789,,,[''],1
839,782883,784410,,,['Aminobenzoyl-glutamate transport protein'],1
840,784808,785309,,,[''],1
841,785359,785668,,,['UPF0213 protein YazA'],1
842,785763,787200,,,['Sodium:alanine symporter family protein'],1
843,787389,787695,,,"['Transcriptional regulator, HxlR family']",-1
844,787829,788357,,,['Protein yceI precursor'],1
845,788443,789370,,,['Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)'],-1
846,789575,790952,,,['Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases'],1
847,791482,792193,,,['hypothetical protein'],1
848,792292,793993,,,[''],1
849,794237,795449,,,['Xaa-Pro dipeptidase (EC 3.4.13.9)'],1
850,795493,796702,,,['Cystathionine gamma-synthase (EC 2.5.1.48)'],1
851,796768,797170,,,['Uncharacterized protein YuxK'],-1
852,797188,797488,,,[''],-1
853,797500,797644,,,[''],-1
854,798030,798600,,,['Substrate-specific component ThiT of thiamin ECF transporter'],1
855,798761,799238,,,['Glutathione peroxidase (EC 1.11.1.9) @ Thioredoxin peroxidase (EC 1.11.1.15)'],1
856,799400,800054,,,[''],-1
857,800216,802619,,,['Penicillin acylase (EC 3.5.1.11)'],1
858,802773,804246,,,['Methyl-accepting chemotaxis protein'],-1
859,804442,804970,,,['Putative phosphohydrolase YueE'],1
860,805038,805464,,,['hypothetical protein'],1
861,805593,806958,,,"['KtrCD potassium uptake system, integral membrane component KtrD']",1
862,807189,807354,,,['hypothetical protein'],-1
863,807453,808662,,,['Serine protease precursor MucD/AlgY associated with sigma factor RpoE'],-1
864,808674,809829,,,[''],-1
865,809986,810103,,,[''],1
866,810224,810443,,,[''],1
867,810476,810692,,,[''],1
868,810815,810962,,,[''],1
869,811160,811670,,,['Signal peptidase I (EC 3.4.21.89)'],-1
870,812247,812418,,,[''],1
871,812421,813570,,,"['N-acetyl-L,L-diaminopimelate aminotransferase (EC 2.6.1.-)']",-1
872,813646,813991,,,[''],1
873,814026,814629,,,"['Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, thiol-disulfide reductase involved in Cu(I) insertion into CoxII Cu(A) center']",-1
874,814735,815602,,,['Uncharacterized metallophosphoesterase YkuE'],-1
875,815746,816511,,,"['2,4-dienoyl-CoA reductase (EC 1.3.1.34)']",1
876,816784,817231,,,['CBS domain-containing protein YkuL'],1
877,817230,817980,,,"['2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89)']",1
878,818070,819183,,,"['N-acetyl-L,L-diaminopimelate deacetylase (EC 3.5.1.47)']",1
879,819202,819577,,,"['glyoxalase family protein, putative']",1
880,819666,820488,,,['Potassium efflux system KefA protein / Small-conductance mechanosensitive channel'],-1
881,820735,822490,,,"['Efflux ABC transporter, permease/ATP-binding protein YknU']",1
882,822504,824328,,,"['Efflux ABC transporter, permease/ATP-binding protein YknV']",1
883,824425,825091,,,"['KtrCD potassium uptake system, peripheral membrane component KtrC']",1
884,825271,826939,,,"[""Ribonuclease J1 (endonuclease and 5' exonuclease)""]",-1
885,826942,827152,,,['Protein of unknown function DUF1447'],-1
886,827248,827398,,,[''],-1
887,827549,828107,,,['Peptide deformylase (EC 3.5.1.88)'],-1
888,828306,828975,,,['hypothetical protein'],1
889,829940,831029,,,['Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)'],1
890,831032,832010,,,['Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)'],1
891,832041,833337,,,['Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)'],1
892,833339,834749,,,['Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)'],1
893,834886,835030,,,[''],1
894,835202,836750,,,['Glycine betaine transporter OpuD'],-1
895,836806,836938,,,[''],1
896,836969,837860,,,['Polysaccharide deacetylase'],1
897,838024,838990,,,"['putative oxidoreductase, nitronate monooxygenase family']",1
898,839006,839273,,,['UPF0223 protein YktA'],1
899,839425,840070,,,['DUF1054 superfamily protein'],-1
900,840232,841033,,,['Inositol-1-monophosphatase (EC 3.1.3.25)'],1
901,841176,841359,,,[''],-1
902,841477,841813,,,[''],1
903,841842,842043,,,[''],-1
904,842213,842489,,,['hypothetical protein'],1
905,842556,843129,,,[''],-1
906,843228,843687,,,['Uncharacterized protein YlaL'],-1
907,843768,844701,,,['Glutaminase (EC 3.5.1.2)'],1
908,844810,845101,,,['UPF0358 protein YlaN'],1
909,845241,845835,,,['DNA-3-methyladenine glycosylase II (EC 3.2.2.21)'],-1
910,846000,849444,,,['Pyruvate carboxylase (EC 6.4.1.1)'],1
911,849551,850466,,,"['Heme A synthase, cytochrome oxidase biogenesis protein Cox15-CtaA']",-1
912,850872,851811,,,"['Heme O synthase, protoheme IX farnesyltransferase, COX10-CtaB']",1
913,851896,853102,,,['Cytochrome c oxidase polypeptide II (EC 1.9.3.1)'],1
914,853147,855013,,,['Cytochrome c oxidase polypeptide I (EC 1.9.3.1)'],1
915,855005,855626,,,['Cytochrome c oxidase polypeptide III (EC 1.9.3.1)'],1
916,855629,855962,,,"['Cytochrome c oxidase, subunit IV (EC 1.9.3.1)']",1
917,856224,857241,,,"['Oligopeptide ABC transporter, ATP-binding protein OppD (TC 3.A.1.5.1)']",1
918,857221,858190,,,"['Oligopeptide ABC transporter, ATP-binding protein OppF (TC 3.A.1.5.1)']",1
919,858235,859939,,,"['Dipeptide ABC transporter, substrate-binding protein DppA (TC 3.A.1.5.2)']",1
920,860022,861024,,,"['Dipeptide ABC transporter, permease protein DppB (TC 3.A.1.5.2)']",1
921,861036,861957,,,"['Dipeptide ABC transporter, permease protein DppC (TC 3.A.1.5.2)']",1
922,862319,863870,,,[''],1
923,863871,864639,,,['Mobile element protein'],1
924,864951,865344,,,['Mercuric resistance operon regulatory protein MerR'],1
925,865368,867009,,,['Mercuric ion reductase (EC 1.16.1.1)'],1
926,867270,868593,,,['Mobile element protein'],1
927,868746,869271,,,['hypothetical protein'],-1
928,869730,870048,,,"['Transcriptional regulator, PadR family']",1
929,870044,870761,,,['hypothetical protein'],1
930,870947,871859,,,['Cytochrome c oxidase caa3-type assembly factor CtaG_BS (unrelated to Cox11-CtaG family)'],1
931,871865,872315,,,"['Terminal oxidase biogenesis protein CtaM, putative heme A, heme O chaperone']",1
