,Start,End,Protein_ID,Gene,Product,Strand
752,809268,810318,,,['8-amino-7-oxononanoate synthase (EC 2.3.1.47)'],1
753,810301,810934,,,['Dethiobiotin synthase BioD (EC 6.3.3.3)'],1
754,810944,811916,,,['Biotin synthase (EC 2.8.1.6)'],1
755,811926,813186,,,['Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)'],1
756,813240,814506,,,['alpha-galactosidase (EC 3.2.1.22)'],-1
757,814672,815554,,,['Permease of the drug/metabolite transporter (DMT) superfamily'],-1
758,815706,816201,,,[''],-1
759,816287,816686,,,[''],-1
760,816828,817047,,,[''],-1
761,817090,819049,,,"['Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)']",-1
762,819130,820276,,,['hypothetical protein'],-1
763,820286,821699,,,"['Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family']",-1
764,821710,825202,,,"['Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family']",-1
765,825333,826464,,,['Putative anti-sigma factor'],-1
766,826516,827191,,,['RNA polymerase ECF-type sigma factor'],1
767,827522,828821,,,['Argininosuccinate lyase (EC 4.3.2.1)'],-1
768,828828,829908,,,['N-succinyl-L-citrulline deacetylase'],-1
769,829907,830690,,,['N-succinylglutamate kinase'],-1
770,830700,831639,,,['N-succinylornithine carbamoyltransferase (EC 2.1.3.11)'],-1
771,831643,832777,,,['N-succinylornithine aminotransferase'],-1
772,832791,833580,,,['Pyrroline-5-carboxylate reductase (EC 1.5.1.2)'],-1
773,833674,834649,,,['N-succinyl-gamma-glutamyl-phosphate reductase'],-1
774,834641,835835,,,['Argininosuccinate synthase (EC 6.3.4.5)'],-1
775,835839,836466,,,['N-succinyl-L-citrulline:glutamate succinyltransferase'],-1
776,836793,838083,,,"['Para-aminobenzoate synthase, aminase component (EC 2.6.1.85)']",1
777,838102,839416,,,['tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)'],1
778,839453,841418,,,"['Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)']",1
779,841444,841645,,,"['Transcriptional regulator, Xre family']",-1
780,841634,842111,,,[''],-1
781,842304,844131,,,['Glutaryl-7-ACA acylase'],1
782,844392,844920,,,['hypothetical protein'],1
783,844970,845666,,,[''],1
784,845669,846443,,,['sensor histidine kinase'],1
785,846465,847101,,,"['Two-component transcriptional response regulator, NarL/FixJ family']",1
786,847101,847866,,,[''],-1
787,847933,849325,,,['Aldehyde dehydrogenase (EC 1.2.1.3)'],-1
788,849800,851483,,,['Dihydroxy-acid dehydratase (EC 4.2.1.9)'],1
789,851513,853250,,,['Acetolactate synthase large subunit (EC 2.2.1.6)'],1
790,853261,853798,,,['Acetolactate synthase small subunit (EC 2.2.1.6)'],1
791,853840,855310,,,['Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)'],1
792,855362,856625,,,['Threonine dehydratase biosynthetic (EC 4.3.1.19)'],1
793,856792,858385,,,"['Glyceraldehyde-3-phosphate dehydrogenase, putative']",1
794,858512,858920,,,['hypothetical protein'],1
795,859114,860233,,,['3-isopropylmalate dehydrogenase (EC 1.1.1.85)'],-1
796,860242,860839,,,['3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)'],-1
797,860841,862230,,,['3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)'],-1
798,862233,863406,,,['2-isopropylmalate synthase (EC 2.3.3.13)'],-1
799,863558,865103,,,['FIG00930195: hypothetical protein'],1
800,865103,865577,,,['23S rRNA (pseudouridine(1915)-N(3))-methyltransferase (EC 2.1.1.177)'],-1
801,865635,866493,,,['Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)'],1
802,866494,867412,,,['Ribonuclease BN'],1
803,867412,869872,,,['Helicase PriA essential for oriC/DnaA-independent DNA replication'],1
804,869873,870569,,,['Two-component system response regulator protein'],-1
805,870936,871275,,,['SSU ribosomal protein S6p'],1
806,871279,871576,,,"['SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent']",1
807,871591,872044,,,['LSU ribosomal protein L9p'],1
808,872097,872574,,,[''],1
809,872581,873820,,,"['ABC-type antimicrobial peptide transport system, permease component']",-1
810,873900,874560,,,['Serine esterase'],-1
811,874566,874890,,,['FIG00653137: hypothetical protein'],-1
812,874898,876143,,,['Dihydroorotase (EC 3.5.2.3)'],-1
813,876139,878056,,,['FIG00651956: hypothetical protein'],-1
814,878076,879561,,,['Carboxypeptidase-related protein'],-1
815,879610,880378,,,['FIG00552655: hypothetical protein'],-1
816,880389,881058,,,['Lipoprotein-releasing system ATP-binding protein LolD'],-1
817,881095,883537,,,['hypothetical protein'],-1
818,883692,884226,,,['Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11)'],1
819,884236,884836,,,['GTP cyclohydrolase I (EC 3.5.4.16) type 1'],1
820,884911,885196,,,['hypothetical protein'],1
821,885251,887525,,,['TonB-dependent receptor'],-1
822,887604,887724,,,[''],1
823,887919,888213,,,['FIG00656771: hypothetical protein'],-1
824,888330,888768,,,['FIG00652936: hypothetical protein'],-1
825,888847,889477,,,['FIG00652714: hypothetical protein'],-1
826,889564,890521,,,['D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)'],-1
827,890617,891682,,,['Phosphoserine aminotransferase (EC 2.6.1.52)'],-1
828,891761,892823,,,['FIG00652698: hypothetical protein'],-1
829,892952,893303,,,['Ferredoxin'],1
830,893484,894576,,,['GTP-binding and nucleic acid-binding protein YchF'],1
831,894649,895210,,,[''],1
832,895303,895537,,,['hypothetical protein PA0941'],1
833,895613,896237,,,['Transcriptional regulator MarR'],1
834,896253,896811,,,"['Acetyltransferase, GNAT family']",1
835,896807,897533,,,"['AAA ATPase, central region']",1
836,897541,898120,,,['cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases'],1
837,898146,898767,,,['NAD(P)H dehydrogenase (quinone) family protein'],1
838,898915,900769,,,['DNA topoisomerase IV subunit B (EC 5.99.1.3)'],1
839,900814,903469,,,['DNA topoisomerase IV subunit A (EC 5.99.1.3)'],1
840,903509,904304,,,['Putative transport protein'],-1
841,904308,904689,,,['FIG00552784: hypothetical protein'],-1
842,904718,905114,,,['FIG00653304: hypothetical protein'],-1
843,905427,906537,,,['FIG00648844: hypothetical protein'],1
844,906610,907090,,,"['Transcriptional regulator, AsnC family']",1
845,907180,909757,,,['Phosphoenolpyruvate carboxylase (EC 4.1.1.31)'],1
846,909762,910278,,,['hypothetical protein'],1
847,910311,910605,,,['hypothetical protein'],-1
848,910674,911646,,,['Deoxyhypusine synthase (EC 2.5.1.46)'],-1
849,911638,912520,,,['Agmatinase (EC 3.5.3.11)'],-1
850,912512,913910,,,['Biosynthetic arginine decarboxylase (EC 4.1.1.19)'],-1
851,913974,914142,,,[''],-1
852,914213,915362,,,['3-dehydroquinate synthase (EC 4.2.3.4)'],-1
853,915373,916549,,,['Carbapenem antibiotics biosynthesis protein carD'],1
854,916545,916917,,,['hypothetical protein'],-1
855,916921,918121,,,['Alanine dehydrogenase (EC 1.4.1.1)'],-1
856,918131,918704,,,['hypothetical protein'],-1
857,918827,918977,,,[''],-1
858,919104,919530,,,['tRNA threonylcarbamoyladenosine biosynthesis protein TsaE'],-1
859,919532,921080,,,['Response regulator'],-1
860,921116,922340,,,"['dNTP triphosphohydrolase, broad substrate specificity']",1
861,922370,923396,,,['UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191)'],1
862,923388,924792,,,"['UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.108) / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)']",1
863,924818,925604,,,['Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosam ine O-acyltransferase (EC 2.3.1.129)'],1
864,925613,926180,,,['Translation elongation factor P'],1
865,926187,927120,,,['UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191)'],1
866,927219,928092,,,['Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)'],1
867,928218,928965,,,"['3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG']",1
868,929068,931102,,,['FIG00930276: hypothetical protein'],1
869,931111,931927,,,['FIG00930688: hypothetical protein'],1
870,931946,932816,,,['Glutamate synthase [NADPH] large chain (EC 1.4.1.13)'],1
871,933087,933945,,,['ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGl'],1
872,933961,935242,,,['Histidinol dehydrogenase (EC 1.1.1.23)'],1
873,935245,936304,,,['Histidinol-phosphate aminotransferase (EC 2.6.1.9)'],1
874,936307,937444,,,['Histidinol-phosphatase (EC 3.1.3.15) / Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)'],1
875,937475,938057,,,['Imidazole glycerol phosphate synthase amidotransferase subunit HisH'],1
876,938060,938783,,,['Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)'],1
877,938786,939542,,,['Imidazole glycerol phosphate synthase cyclase subunit'],1
878,939546,940146,,,['Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)'],1
879,940151,941468,,,['Methionine transporter MetT'],1
880,941497,942580,,,['Magnesium and cobalt transport protein CorA'],1
881,942591,943476,,,['Cysteine synthase (EC 2.5.1.47)'],-1
882,943468,944260,,,['Serine acetyltransferase (EC 2.3.1.30)'],-1
883,944355,945036,,,['hypothetical protein'],1
884,945032,945476,,,[''],-1
885,945540,945948,,,['hypothetical protein'],-1
886,946171,946558,,,['cytosolic long-chain acyl-CoA thioester hydrolase family protein'],1
887,946578,947844,,,['Small-conductance mechanosensitive channel'],-1
888,947865,949170,,,"['Putative dipeptidase, pyoverdin biosynthesis']",-1
889,949228,949879,,,['hypothetical protein'],-1
890,950018,950762,,,['hypothetical conserved protein'],1
891,950768,951143,,,['hypothetical protein'],-1
892,951336,952887,,,['Peptidase M20:Peptidase M28 precursor'],1
893,953029,953647,,,['hypothetical protein'],1
894,953667,955059,,,['FIG00654844: hypothetical protein'],1
895,955081,956182,,,['Type III PLP / low-specificity D-threonine aldolase'],1
896,956275,956839,,,[''],1
897,957144,957423,,,['hypothetical protein'],1
898,957486,958335,,,['hypothetical protein'],-1
899,958490,958787,,,['Thioredoxin'],1
900,958815,961281,,,['FIG00694210: hypothetical protein'],-1
901,961378,962230,,,[''],-1
902,962338,964345,,,"['TTP-dependent protein, related to E1 component of pyruvate/2-oxoglutarate/acetoin dehydrogenase']",-1
903,964520,965471,,,['Oxidoreductase'],1
904,965517,965847,,,['Translation initiation factor SUI1-related protein'],1
905,965931,966852,,,['FIG00652096: hypothetical protein'],1
906,966854,967718,,,['Purine nucleoside phosphorylase (EC 2.4.2.1)'],1
907,967740,968592,,,['FIG00930805: hypothetical protein'],1
908,968578,969244,,,"['Uracil-DNA glycosylase, family 1 (EC 3.2.2.27)']",-1
909,969312,970809,,,['Arginine/ornithine antiporter ArcD'],1
910,970877,973049,,,['Recombination inhibitory protein MutS2'],1
911,973055,973472,,,['Uncharacterized protein YuxK'],1
912,973525,973639,,,[''],-1
913,973772,975791,,,"['Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family']",1
914,975792,976944,,,['FIG00653161: hypothetical protein'],-1
915,976963,978244,,,['Proton/glutamate symporter'],-1
916,978271,979333,,,['Chorismate synthase (EC 4.2.3.5)'],-1
917,979547,980384,,,"['Ser/Thr protein phosphatase family protein, UDP-2,3-diacylglucosamine hydrolase (EC 3.6.1.54) homolog']",1
918,980384,983297,,,"['Fe-S protein, homolog of lactate dehydrogenase SO1521']",-1
919,983355,983829,,,['FIG00552350: hypothetical protein'],1
920,983949,985065,,,['Thiol:disulfide interchange protein'],1
921,985319,986000,,,['Outer membrane protein'],-1
922,986050,986698,,,['Rhomboid family protein'],-1
923,986753,987653,,,['Lipid A biosynthesis lauroyl acyltransferase (EC 2.3.1.241)'],1
924,987710,988382,,,['Two-component response regulator'],-1
925,988374,990195,,,['hypothetical protein'],-1
926,990316,990646,,,[''],-1
927,990647,991724,,,[''],-1
928,991794,993831,,,['hypothetical protein'],-1
929,993848,994751,,,[''],-1
930,994763,995690,,,['hypothetical protein'],-1
931,995691,996339,,,[''],-1
932,996432,997410,,,['hypothetical protein'],-1
933,997784,999173,,,['Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10)'],-1
934,999242,999845,,,['Acyl carrier protein phosphodiesterase (EC 3.1.4.14)'],1
935,999860,1001549,,,['Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13)'],1
936,1001557,1002685,,,[''],-1
937,1002851,1005683,,,['Excinuclease ABC subunit A'],1
938,1005705,1006395,,,['FIG00650312: hypothetical protein'],1
939,1006541,1009352,,,['Aminopeptidase N'],1
940,1009529,1011941,,,"['Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4) / Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)']",1
941,1012028,1012418,,,[''],1
942,1012448,1013453,,,['DNA polymerase III delta subunit (EC 2.7.7.7)'],-1
943,1013538,1013991,,,['FIG00930567: hypothetical protein'],1
944,1014000,1014990,,,['Glycosyltransferase'],1
945,1015058,1015919,,,['OmpA domain protein'],1
946,1016122,1016743,,,"['YciO protein, TsaC/YrdC paralog']",-1
947,1016770,1019110,,,['ATP-dependent DNA helicase UvrD/PcrA (EC 3.6.4.12)'],-1
948,1019233,1020499,,,['Amidohydrolase family protein'],1
949,1020569,1021091,,,['FIG00652545: hypothetical protein'],1
950,1021087,1021990,,,['FIG00652621: hypothetical protein'],-1
951,1022088,1024203,,,['ATP-dependent DNA helicase RecG (EC 3.6.4.12)'],1
952,1024204,1025455,,,[''],-1
953,1025499,1025637,,,[''],-1
954,1025649,1028076,,,['Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)'],1
955,1028176,1028398,,,[''],1
956,1028394,1029480,,,['O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)'],-1
957,1029491,1030409,,,['Uncharacterized integral membrane protein Fjoh_4783'],-1
958,1030440,1031475,,,['O-succinylbenzoate synthase (EC 4.2.1.113)'],-1
959,1031475,1032153,,,['Metal-dependent hydrolase'],-1
960,1032399,1033299,,,"['1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)']",-1
961,1033300,1033681,,,[''],-1
962,1033687,1034527,,,['Naphthoate synthase (EC 4.1.3.36)'],-1
963,1034670,1035501,,,['Uncharacterized RNA-binding protein BT2505'],-1
964,1035532,1037212,,,['2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene- 1-carboxylic-acid synthase (EC 2.2.1.9)'],-1
965,1037266,1038334,,,['Isochorismate synthase (EC 5.4.4.2) @ Menaquinone-specific isochorismate synthase (EC 5.4.4.2)'],-1
966,1038335,1038761,,,"['1,4-dihydroxy-2-naphthoyl-CoA hydrolase (EC 3.1.2.28) in menaquinone biosynthesis']",-1
967,1039039,1040326,,,['Toxin HigB / Protein kinase domain of HipA'],-1
968,1040319,1040667,,,[''],-1
969,1040961,1041141,,,[''],-1
970,1041320,1043225,,,['Chaperone protein DnaK'],-1
971,1043240,1043354,,,[''],-1
972,1043508,1044033,,,['RNA polymerase ECF-type sigma factor'],1
973,1044023,1044578,,,['hypothetical protein'],1
974,1044561,1045629,,,['FIG00652540: hypothetical protein'],1
975,1045658,1046375,,,['hypothetical protein'],1
976,1046411,1047047,,,"['Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)']",1
977,1047115,1048537,,,"['L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)']",1
978,1048533,1049019,,,[''],-1
979,1049143,1050457,,,['Uncharacterized MFS-type transporter'],-1
980,1050541,1051351,,,['Zn-dependent protease with chaperone function PA4632'],-1
981,1051543,1052437,,,['Putative hydrolase'],1
982,1052417,1052936,,,['Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12)'],1
983,1052928,1053330,,,['Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12)'],1
984,1053337,1053928,,,['hypothetical conserved protein'],1
985,1054128,1055427,,,['NADH dehydrogenase (EC 1.6.99.3)'],-1
986,1055549,1056044,,,['RNA polymerase sigma-70 factor'],1
987,1056084,1056678,,,['hypothetical protein'],1
988,1056694,1057504,,,['FIG00431159: hypothetical protein'],-1
989,1057556,1058174,,,['Uncharacterized Nudix hydrolase NudL'],-1
990,1058196,1058937,,,['Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)'],1
991,1058937,1059534,,,['UPF0126 inner membrane protein BT_1201'],-1
992,1059618,1060098,,,['DNA protection during starvation protein'],-1
993,1060204,1061146,,,['Hydrogen peroxide-inducible genes activator => OxyR'],1
994,1061180,1061378,,,['Uncharacterized protein Celly_2507'],-1
995,1061507,1062308,,,['DUF124 domain-containing protein'],-1
996,1062361,1062826,,,['FIG00931048: hypothetical protein'],-1
997,1062982,1063453,,,['hypothetical protein'],1
998,1063625,1063970,,,"['Transcriptional regulator, PadR family']",1
999,1063962,1065651,,,['Glutamate synthase [NADPH] large chain (EC 1.4.1.13)'],1
1000,1065685,1066414,,,['hypothetical protein'],1
1001,1066493,1067075,,,[''],-1
1002,1067210,1068485,,,['hypothetical protein'],-1
1003,1068514,1069102,,,['hypothetical protein'],-1
1004,1069344,1070307,,,['Thioredoxin reductase (EC 1.8.1.9)'],-1
1005,1070538,1070988,,,[''],1
1006,1071194,1072751,,,['Aminopeptidase'],1
1007,1072878,1075296,,,['FIG01093517: hypothetical protein'],1
1008,1075450,1076026,,,['cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases'],1
1009,1076236,1077115,,,['Pirin'],1
1010,1077150,1078029,,,['Pirin'],1
1011,1078028,1078316,,,"['Acetyltransferase, GNAT family']",1
1012,1078322,1078865,,,['hypothetical protein'],1
1013,1078971,1079262,,,[''],1
1014,1079441,1080923,,,"['peptidase, M48 family protein( EC:3.4.24.- )']",-1
1015,1080928,1082074,,,['hypothetical protein'],-1
1016,1082106,1082763,,,['hypothetical protein'],-1
1017,1082826,1083237,,,['hypothetical protein'],-1
1018,1083333,1084077,,,"['response regulator of the LytR/AlgR family, putative']",-1
1019,1084073,1085918,,,['Two-component system sensor histidine kinase'],-1
1020,1086280,1089685,,,"['internalin, putative']",1
1021,1089876,1091307,,,['hypothetical protein'],1
1022,1091363,1094426,,,['hypothetical protein'],1
1023,1094402,1095128,,,['hypothetical protein'],-1
1024,1095127,1095679,,,[''],-1
1025,1095755,1096565,,,[''],1
1026,1096578,1097136,,,[''],1
1027,1097146,1097494,,,['hypothetical protein'],1
1028,1097503,1098085,,,[''],1
1029,1098103,1101145,,,['hypothetical protein'],1
1030,1101164,1101653,,,[''],1
1031,1101662,1104242,,,['hypothetical protein'],1
1032,1104246,1104945,,,[''],1
1033,1105147,1105777,,,[''],1
1034,1105847,1106675,,,"['Transcriptional regulator, AraC family']",1
1035,1106769,1107315,,,[''],1
1036,1107444,1108443,,,['OmpA/MotB domain protein'],-1
1037,1108471,1108981,,,[''],-1
1038,1109082,1111062,,,['hypothetical protein'],1
1039,1111054,1111690,,,"['Two-component transcriptional response regulator, LuxR family']",1
1040,1111709,1112258,,,[''],-1
1041,1112280,1112739,,,['FIG00693848: hypothetical protein'],-1
1042,1112798,1113617,,,['3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)'],1
1043,1113653,1114364,,,"['RNA pseudouridylate synthase, group 1']",1
1044,1114525,1115002,,,['FIG00930812: hypothetical protein'],1
1045,1115039,1116146,,,['Probable Co/Zn/Cd efflux system membrane fusion protein'],1
1046,1116222,1119360,,,"['RND efflux system, inner membrane transporter']",1
1047,1119352,1120756,,,"['Efflux transport system, outer membrane factor (OMF) lipoprotein']",1
1048,1120989,1121214,,,['hypothetical protein'],1
1049,1121406,1121508,,,[''],-1
1050,1121688,1122492,,,"['putative methyltransferase, S-Adenosyl-L-methionine (SAM)-MTase protein']",1
1051,1122836,1123307,,,"['Acetyltransferase, GNAT family']",1
1052,1123464,1124772,,,[''],-1
1053,1124802,1128828,,,['hypothetical protein'],-1
1054,1129272,1129698,,,['5-hydroxyisourate hydrolase (EC 3.5.2.17)'],1
1055,1129852,1131277,,,['probable oxidoreductase-putative NAD-dependent nucleoside-diphosphate-sugar epimerase'],-1
1056,1131782,1135046,,,['hypothetical protein'],1
1057,1135156,1135855,,,[''],-1
1058,1136012,1136390,,,[''],-1
1059,1136426,1137158,,,[''],-1
1060,1137188,1137659,,,[''],-1
1061,1137670,1138510,,,[''],-1
1062,1138568,1139522,,,['Phage tail fiber protein'],-1
1063,1139934,1140669,,,['hypothetical protein'],1
1064,1140672,1142199,,,['Mobile element protein'],1
1065,1142224,1142434,,,"['Uncharacterized transcriptional regulator YozG, Cro/CI family']",-1
1066,1142437,1142977,,,['hypothetical protein'],-1
1067,1143115,1143655,,,['hypothetical protein'],-1
1068,1143691,1144705,,,['hypothetical protein'],-1
1069,1144701,1145202,,,[''],-1
1070,1145209,1145581,,,[''],-1
1071,1145614,1146508,,,['hypothetical protein'],-1
1072,1146537,1146816,,,[''],-1
1073,1146833,1148222,,,['hypothetical protein'],-1
1074,1148272,1148902,,,[''],-1
1075,1149112,1149874,,,[''],-1
1076,1150195,1150627,,,['hypothetical protein'],1
1077,1150651,1150783,,,[''],-1
1078,1150853,1151948,,,['Acyltransferase'],1
1079,1152278,1153850,,,['Copper-containing nitrite reductase (EC 1.7.2.1)'],1
1080,1153895,1154699,,,['Nitrite reductase accessory protein NirV'],1
1081,1154695,1155292,,,['SCO1/SenC family protein associated with Copper-containing nitrite reductase'],1
1082,1155494,1156394,,,['hypothetical protein'],-1
1083,1156378,1157281,,,[''],-1
1084,1157954,1158803,,,[''],1
1085,1159046,1159490,,,['Nitric-oxide reductase subunit C (EC 1.7.99.7)'],1
1086,1159498,1160839,,,['Nitric-oxide reductase subunit B (EC 1.7.99.7)'],1
1087,1160905,1161691,,,['Nitric oxide reductase activation protein NorQ'],1
1088,1161696,1163457,,,['Nitric oxide reductase activation protein NorD'],1
1089,1163461,1164427,,,['Putative PAS/PAC sensor protein'],1
1090,1164417,1164996,,,['Nitric oxide reductase activation protein NorE'],1
1091,1164956,1165235,,,['hypothetical protein'],1
1092,1165231,1167022,,,['591aa hypothetical protein: FIG00906767'],1
1093,1167113,1168565,,,['Arylsulfatase (EC 3.1.6.1)'],-1
1094,1168627,1169296,,,"['ABC transporter, ATP-binding protein']",-1
1095,1169296,1169473,,,[''],-1
1096,1169626,1170589,,,['hypothetical protein'],-1
1097,1170614,1171655,,,['FIG00960671: hypothetical protein'],-1
1098,1172232,1172715,,,[''],-1
1099,1173035,1173575,,,[''],-1
1100,1173623,1174385,,,['hypothetical protein'],-1
1101,1174371,1174479,,,[''],-1
1102,1174589,1175201,,,['hypothetical protein'],-1
1103,1175406,1176024,,,[''],-1
1104,1176323,1176761,,,['hypothetical protein'],-1
1105,1176965,1178198,,,['Toxin HigB / Protein kinase domain of HipA'],-1
1106,1178194,1178503,,,['hypothetical protein'],-1
1107,1178800,1179412,,,['Inner membrane protein RclC associated with response to reactive chlorine species'],-1
1108,1179482,1180298,,,"['Transcriptional regulator, AraC family']",-1
1109,1180530,1180644,,,[''],1
1110,1181029,1181485,,,[''],-1
1111,1181609,1182068,,,[''],-1
1112,1182231,1182444,,,[''],-1
1113,1182517,1182640,,,[''],-1
1114,1182742,1183237,,,['Glyoxalase family protein'],-1
1115,1183310,1184198,,,['Transcriptional regulator'],-1
1116,1184240,1184705,,,['Ligand-binding SRPBCC domain protein family'],-1
1117,1184747,1184861,,,[''],-1
1118,1184883,1186527,,,['hypothetical protein'],-1
1119,1186856,1187777,,,['Putative membrane protein YeiH'],-1
1120,1187853,1188738,,,"['Transcriptional regulator, LysR family']",-1
1121,1188845,1189010,,,[''],-1
1122,1189112,1189511,,,['hypothetical protein'],-1
1123,1189594,1189717,,,[''],-1
1124,1189760,1190309,,,[''],-1
1125,1190520,1190652,,,[''],1
1126,1190891,1192193,,,['Two-component system sensor histidine kinase'],-1
1127,1192182,1193535,,,['Response regulator of zinc sigma-54-dependent two-component system'],-1
1128,1193539,1194715,,,['hypothetical protein'],-1
1129,1194711,1196052,,,[''],-1
1130,1196063,1196729,,,"['ABC-type antimicrobial peptide transport system, ATPase component']",-1
1131,1196725,1198168,,,[''],-1
1132,1198164,1199409,,,['hypothetical protein'],-1
1133,1200110,1201040,,,[''],-1
1134,1201036,1201540,,,[''],-1
1135,1201684,1202416,,,[''],-1
1136,1202664,1203009,,,[''],-1
1137,1203411,1203945,,,['hypothetical protein'],-1
1138,1203929,1204385,,,['hypothetical protein'],-1
1139,1204814,1204943,,,[''],-1
1140,1205127,1206384,,,[''],-1
1141,1206532,1206760,,,[''],-1
1142,1206759,1207884,,,"['Fic domain protein, Pden_3305 type']",-1
1143,1208150,1209647,,,['Mobile element protein'],-1
1144,1209741,1210011,,,['Mobile element protein'],-1
1145,1210064,1210247,,,[''],-1
1146,1210485,1211295,,,['hypothetical protein'],-1
1147,1211468,1212110,,,[''],-1
1148,1212149,1212524,,,['hypothetical protein'],1
1149,1212539,1212839,,,[''],-1
1150,1212983,1213451,,,[''],-1
1151,1214151,1215294,,,[''],-1
1152,1215429,1216815,,,['hypothetical protein'],-1
1153,1217134,1217248,,,[''],1
1154,1217249,1217432,,,['Tetracycline resistance element mobilization regulatory protein RteC'],1
1155,1217805,1218195,,,['Mobile element protein'],-1
1156,1218400,1219075,,,['hypothetical protein'],-1
1157,1219739,1220123,,,['Retron-type RNA-directed DNA polymerase (EC 2.7.7.49)'],1
1158,1220361,1221387,,,['hypothetical protein'],-1
1159,1221782,1222448,,,['hypothetical protein'],-1
1160,1222842,1223919,,,['Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily'],1
1161,1224016,1224178,,,[''],1
1162,1224574,1225432,,,[''],-1
1163,1225603,1226740,,,['Acyltransferase'],1
1164,1226746,1227304,,,['Maltose O-acetyltransferase (EC 2.3.1.79)'],1
1165,1227453,1227903,,,['Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily'],1
1166,1227966,1228821,,,[''],1
1167,1228879,1229365,,,['Uncharacterized MFS-type transporter'],1
1168,1229483,1229675,,,['Cold shock protein of CSP family'],-1
1169,1229697,1230132,,,[''],-1
1170,1230151,1231252,,,['ATP-dependent RNA helicase RhlE (EC 3.6.4.13)'],-1
1171,1231450,1231729,,,[''],-1
1172,1232116,1232524,,,[''],1
1173,1232727,1233015,,,['HipB protein @ Antitoxin HigA'],-1
1174,1233267,1233432,,,[''],-1
1175,1233522,1234554,,,['hypothetical protein'],-1
1176,1234550,1236866,,,['Translation-disabling ACNase RloC'],-1
1177,1236862,1237081,,,[''],-1
1178,1237083,1237374,,,[''],-1
1179,1238032,1238200,,,[''],-1
1180,1238584,1238740,,,[''],-1
1181,1238807,1239011,,,[''],-1
1182,1239017,1239152,,,[''],-1
1183,1239559,1240507,,,['Transforming growth factor-beta induced protein IG-H3 precursor'],1
1184,1240576,1241182,,,[''],-1
1185,1241224,1242271,,,['Alcohol dehydrogenase (EC 1.1.1.1)'],-1
1186,1242428,1242578,,,[''],1
1187,1242614,1243481,,,[''],1
1188,1243601,1243715,,,[''],-1
1189,1243730,1244210,,,[''],1
